|AUX_PER|AUX_LOC|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|Tasa_de_aprovechamiento|AÑO
2804|2017-11|ANTIOQUIA-COPACABANA|1181.688|||2017
2808|2017-11|ANTIOQUIA-GIRARDOTA|804.392|||2017
2809|2017-11|ANTIOQUIA-GUARNE|306.0|||2017
2812|2017-11|ANTIOQUIA-LA ESTRELLA|1564.857|||2017
2816|2017-11|ANTIOQUIA-SANTA FE DE ANTIOQUIA|432.8|||2017
2817|2017-11|ANTIOQUIA-SANTA ROSA DE OSOS|390.865|||2017
2818|2017-11|ANTIOQUIA-TARAZA|291.61|||2017
2819|2017-11|ANTIOQUIA-TURBO|2547.22|||2017
2820|2017-11|ANTIOQUIA-URRAO|156.92|||2017
2821|2017-11|ANTIOQUIA-YARUMAL|342.05|||2017
2822|2017-11|ARAUCA-ARAUCA|1698.94|||2017
2823|2017-11|ARAUCA-TAME|633.97|||2017
2824|2017-11|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1979.42|||2017
2830|2017-11|ATLANTICO-PUERTO COLOMBIA|958.0|||2017
2832|2017-11|ATLANTICO-SABANALARGA|1063.0|||2017
2836|2017-11|BOLIVAR-ARJONA|996.59|||2017
2838|2017-11|BOLIVAR-EL CARMEN DE BOLIVAR|790.73|||2017
2839|2017-11|BOLIVAR-MAGANGUE|1441.92|||2017
2840|2017-11|BOLIVAR-SAN JUAN NEPOMUCENO|549.05|||2017
2841|2017-11|BOLIVAR-TURBACO|2041.66|||2017
2842|2017-11|BOYACA-CHIQUINQUIRA|979.3|||2017
2844|2017-11|BOYACA-PUERTO BOYACA|611.88|||2017
2847|2017-11|CALDAS-ANSERMA|383.07|||2017
2848|2017-11|CALDAS-CHINCHINA|875.02|||2017
2849|2017-11|CALDAS-LA DORADA|1061.57|||2017
2851|2017-11|CALDAS-VILLAMARIA|733.17|||2017
2852|2017-11|CAQUETA-FLORENCIA|3607.28|||2017
2853|2017-11|CAQUETA-SAN VICENTE DEL CAGUAN|433.33|||2017
2854|2017-11|CASANARE-AGUAZUL|178.47|||2017
2855|2017-11|CASANARE-VILLANUEVA|426.0|||2017
2856|2017-11|CASANARE-YOPAL|3626.66|||2017
2858|2017-11|CAUCA-PUERTO TEJADA|794.03|||2017
2859|2017-11|CAUCA-SANTANDER DE QUILICHAO|1139.22|||2017
2861|2017-11|CESAR-AGUSTIN CODAZZI|897.46|||2017
2862|2017-11|CESAR-BOSCONIA|752.95|||2017
2863|2017-11|CESAR-CURUMANI|497.19|||2017
2865|2017-11|CHOCO-QUIBDO|2240.7|||2017
2866|2017-11|CORDOBA-CERETE|1441.752|||2017
2867|2017-11|CORDOBA-CHINU|440.803|||2017
2868|2017-11|CORDOBA-CIENAGA DE ORO|474.072|||2017
2870|2017-11|CORDOBA-SAHAGUN|1056.878|||2017
2873|2017-11|CUNDINAMARCA-COTA|672.0|||2017
2874|2017-11|CUNDINAMARCA-FACATATIVA|2820.76|||2017
2875|2017-11|CUNDINAMARCA-FUNZA|1817.33|||2017
2876|2017-11|CUNDINAMARCA-FUSAGASUGA|2839.63|||2017
2877|2017-11|CUNDINAMARCA-GIRARDOT|3089.28|||2017
2878|2017-11|CUNDINAMARCA-MADRID|0.083|||2017
2879|2017-11|CUNDINAMARCA-MOSQUERA|2857.39|||2017
2880|2017-11|CUNDINAMARCA-SIBATE|455.1|||2017
2882|2017-11|CUNDINAMARCA-TOCANCIPA|712.183|||2017
2883|2017-11|CUNDINAMARCA-VILLA DE SAN DIEGO DE UBATE|554.62|||2017
2885|2017-11|GUAVIARE-SAN JOSE DEL GUAVIARE|947.29|||2017
2887|2017-11|HUILA-PITALITO|1602.1|||2017
2888|2017-11|LA GUAJIRA-FONSECA|874.842|||2017
2891|2017-11|LA GUAJIRA-SAN JUAN DEL CESAR|684.097|||2017
2892|2017-11|MAGDALENA-ARACATACA|494.288|||2017
2893|2017-11|MAGDALENA-FUNDACION|1166.515|||2017
2895|2017-11|META-ACACIAS|1368.4|||2017
2897|2017-11|NARINO-PASTO|9971.09|||2017
2898|2017-11|NORTE DE SANTANDER-CUCUTA|18419.22|||2017
2899|2017-11|NORTE DE SANTANDER-LOS PATIOS|2322.42|||2017
2900|2017-11|NORTE DE SANTANDER-PAMPLONA|1169.0|||2017
2901|2017-11|NORTE DE SANTANDER-VILLA DEL ROSARIO|1800.4|||2017
2902|2017-11|PUTUMAYO-MOCOA|839.38|||2017
2903|2017-11|QUINDIO-ARMENIA|6230.03|||2017
2904|2017-11|QUINDIO-CALARCA|69.32|||2017
2905|2017-11|QUINDIO-CIRCASIA|420.86|||2017
2906|2017-11|QUINDIO-LA TEBAIDA|709.02|||2017
2907|2017-11|QUINDIO-MONTENEGRO|686.07|||2017
2908|2017-11|QUINDIO-QUIMBAYA|471.06|||2017
2910|2017-11|RISARALDA-LA VIRGINIA|469.3|||2017
2912|2017-11|SANTANDER-BARBOSA|576.18|||2017
2917|2017-11|SANTANDER-MALAGA|281.75|||2017
2920|2017-11|SANTANDER-SOCORRO|839.28|||2017
2921|2017-11|SUCRE-COROZAL|1135.232|||2017
2922|2017-11|SUCRE-SAMPUES|424.167|||2017
2926|2017-11|TOLIMA-CHAPARRAL|420.6|||2017
2927|2017-11|TOLIMA-ESPINAL|1844.71|||2017
2928|2017-11|TOLIMA-FLANDES|645.14|||2017
2929|2017-11|TOLIMA-HONDA|594.39|||2017
2931|2017-11|TOLIMA-LIBANO|473.0|||2017
2932|2017-11|TOLIMA-MELGAR|1265.28|||2017
2933|2017-11|TOLIMA-SAN SEBASTIAN DE MARIQUITA|726.85|||2017
2934|2017-11|VALLE DEL CAUCA-ANDALUCIA|298.0|||2017
2935|2017-11|VALLE DEL CAUCA-CAICEDONIA|283.0|||2017
2937|2017-11|VALLE DEL CAUCA-CANDELARIA|1808.0|||2017
2939|2017-11|VALLE DEL CAUCA-DAGUA|682.685|||2017
2940|2017-11|VALLE DEL CAUCA-EL CERRITO|620.79|||2017
2941|2017-11|VALLE DEL CAUCA-FLORIDA|1396.47|||2017
2942|2017-11|VALLE DEL CAUCA-GUACARI|370.0|||2017
2943|2017-11|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2603.0|||2017
2944|2017-11|VALLE DEL CAUCA-JAMUNDI|2782.4500000000003|||2017
2945|2017-11|VALLE DEL CAUCA-LA UNION|569.0|||2017
2947|2017-11|VALLE DEL CAUCA-PRADERA|782.0|||2017
2948|2017-11|VALLE DEL CAUCA-ROLDANILLO|488.61|||2017
2949|2017-11|VALLE DEL CAUCA-TULUA|3950.0|||2017
2950|2017-11|VALLE DEL CAUCA-ZARZAL|641.0|||2017
2951|2017-12|ANTIOQUIA-ANDES|711.0|||2017
2952|2017-12|ANTIOQUIA-APARTADO|3622.53|||2017
2956|2017-12|ANTIOQUIA-CAREPA|1030.06|||2017
2957|2017-12|ANTIOQUIA-CAUCASIA|42.01|||2017
2958|2017-12|ANTIOQUIA-CIUDAD BOLIVAR|324.35|||2017
2959|2017-12|ANTIOQUIA-COPACABANA|1181.688|||2017
2963|2017-12|ANTIOQUIA-GIRARDOTA|804.392|||2017
2964|2017-12|ANTIOQUIA-GUARNE|306.0|||2017
2967|2017-12|ANTIOQUIA-LA ESTRELLA|1564.857|||2017
2971|2017-12|ANTIOQUIA-SANTA FE DE ANTIOQUIA|432.8|||2017
2972|2017-12|ANTIOQUIA-SANTA ROSA DE OSOS|390.865|||2017
2973|2017-12|ANTIOQUIA-TARAZA|291.61|||2017
2974|2017-12|ANTIOQUIA-TURBO|2547.22|||2017
2975|2017-12|ANTIOQUIA-URRAO|162.38|||2017
2976|2017-12|ANTIOQUIA-YARUMAL|342.05|||2017
2977|2017-12|ARAUCA-ARAUCA|1698.94|||2017
2978|2017-12|ARAUCA-TAME|633.97|||2017
2979|2017-12|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1979.42|||2017
2985|2017-12|ATLANTICO-PUERTO COLOMBIA|958.0|||2017
2987|2017-12|ATLANTICO-SABANALARGA|1063.0|||2017
2991|2017-12|BOLIVAR-ARJONA|996.59|||2017
2993|2017-12|BOLIVAR-EL CARMEN DE BOLIVAR|790.73|||2017
2994|2017-12|BOLIVAR-MAGANGUE|1441.92|||2017
2995|2017-12|BOLIVAR-SAN JUAN NEPOMUCENO|549.05|||2017
2996|2017-12|BOLIVAR-TURBACO|2041.66|||2017
2997|2017-12|BOYACA-CHIQUINQUIRA|979.3|||2017
2999|2017-12|BOYACA-PUERTO BOYACA|611.88|||2017
3000|2017-12|BOYACA-SOGAMOSO|2099.02|||2017
3002|2017-12|CALDAS-ANSERMA|383.07|||2017
3003|2017-12|CALDAS-CHINCHINA|875.02|||2017
3004|2017-12|CALDAS-LA DORADA|1061.57|||2017
3006|2017-12|CALDAS-VILLAMARIA|721.54|||2017
3007|2017-12|CAQUETA-FLORENCIA|3888.04|||2017
3008|2017-12|CAQUETA-SAN VICENTE DEL CAGUAN|433.33|||2017
3009|2017-12|CASANARE-AGUAZUL|314.29|||2017
3010|2017-12|CASANARE-PAZ DE ARIPORO|471.51|||2017
3011|2017-12|CASANARE-VILLANUEVA|426.0|||2017
3012|2017-12|CASANARE-YOPAL|3626.857|||2017
3014|2017-12|CAUCA-PUERTO TEJADA|794.03|||2017
3015|2017-12|CAUCA-SANTANDER DE QUILICHAO|1155.63|||2017
3017|2017-12|CESAR-AGUSTIN CODAZZI|897.46|||2017
3018|2017-12|CESAR-BOSCONIA|752.95|||2017
3019|2017-12|CESAR-CURUMANI|497.19|||2017
3021|2017-12|CHOCO-QUIBDO|2240.7|||2017
3023|2017-12|CORDOBA-CHINU|440.803|||2017
3024|2017-12|CORDOBA-CIENAGA DE ORO|474.072|||2017
3026|2017-12|CORDOBA-SAHAGUN|1056.878|||2017
3029|2017-12|CUNDINAMARCA-COTA|672.0|||2017
3030|2017-12|CUNDINAMARCA-FACATATIVA|2805.1800000000003|||2017
3031|2017-12|CUNDINAMARCA-FUNZA|1817.33|||2017
3032|2017-12|CUNDINAMARCA-FUSAGASUGA|2568.4|||2017
3033|2017-12|CUNDINAMARCA-GIRARDOT|3089.28|||2017
3034|2017-12|CUNDINAMARCA-MADRID|0.083|||2017
3035|2017-12|CUNDINAMARCA-MOSQUERA|2940.54|||2017
3036|2017-12|CUNDINAMARCA-SIBATE|500.32|||2017
3038|2017-12|CUNDINAMARCA-TOCANCIPA|712.183|||2017
3039|2017-12|CUNDINAMARCA-VILLA DE SAN DIEGO DE UBATE|554.62|||2017
3041|2017-12|GUAVIARE-SAN JOSE DEL GUAVIARE|958.27|||2017
3043|2017-12|HUILA-PITALITO|1602.1|||2017
3044|2017-12|LA GUAJIRA-FONSECA|874.842|||2017
3047|2017-12|LA GUAJIRA-SAN JUAN DEL CESAR|684.097|||2017
3048|2017-12|MAGDALENA-ARACATACA|494.288|||2017
3049|2017-12|MAGDALENA-FUNDACION|1166.515|||2017
3051|2017-12|META-ACACIAS|1368.4|||2017
3053|2017-12|NARINO-PASTO|9971.09|||2017
3054|2017-12|NORTE DE SANTANDER-CUCUTA|92619.22|||2017
3055|2017-12|NORTE DE SANTANDER-LOS PATIOS|2322.42|||2017
3056|2017-12|NORTE DE SANTANDER-PAMPLONA|1116.0|||2017
3057|2017-12|NORTE DE SANTANDER-VILLA DEL ROSARIO|1800.4|||2017
3058|2017-12|PUTUMAYO-MOCOA|839.0|||2017
3060|2017-12|QUINDIO-CALARCA|69.47|||2017
3061|2017-12|QUINDIO-CIRCASIA|420.86|||2017
3062|2017-12|QUINDIO-LA TEBAIDA|709.02|||2017
3063|2017-12|QUINDIO-MONTENEGRO|686.07|||2017
3064|2017-12|QUINDIO-QUIMBAYA|471.06|||2017
3066|2017-12|RISARALDA-LA VIRGINIA|469.3|||2017
3068|2017-12|SANTANDER-BARBOSA|576.18|||2017
3073|2017-12|SANTANDER-MALAGA|281.75|||2017
3076|2017-12|SANTANDER-SOCORRO|839.28|||2017
3077|2017-12|SUCRE-COROZAL|1135.232|||2017
3078|2017-12|SUCRE-SAMPUES|424.167|||2017
3082|2017-12|TOLIMA-CHAPARRAL|420.6|||2017
3083|2017-12|TOLIMA-ESPINAL|1844.71|||2017
3084|2017-12|TOLIMA-FLANDES|645.14|||2017
3085|2017-12|TOLIMA-HONDA|594.39|||2017
3087|2017-12|TOLIMA-LIBANO|487.0|||2017
3088|2017-12|TOLIMA-MELGAR|1265.28|||2017
3089|2017-12|TOLIMA-SAN SEBASTIAN DE MARIQUITA|726.85|||2017
3090|2017-12|VALLE DEL CAUCA-ANDALUCIA|298.0|||2017
3091|2017-12|VALLE DEL CAUCA-CAICEDONIA|283.0|||2017
3093|2017-12|VALLE DEL CAUCA-CANDELARIA|1808.0|||2017
3095|2017-12|VALLE DEL CAUCA-DAGUA|682.685|||2017
3096|2017-12|VALLE DEL CAUCA-EL CERRITO|620.8|||2017
3097|2017-12|VALLE DEL CAUCA-FLORIDA|1396.47|||2017
3098|2017-12|VALLE DEL CAUCA-GUACARI|370.0|||2017
3099|2017-12|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2603.0|||2017
3100|2017-12|VALLE DEL CAUCA-JAMUNDI|2782.4500000000003|||2017
3101|2017-12|VALLE DEL CAUCA-LA UNION|569.0|||2017
3103|2017-12|VALLE DEL CAUCA-PRADERA|782.0|||2017
3104|2017-12|VALLE DEL CAUCA-ROLDANILLO|488.61|||2017
3105|2017-12|VALLE DEL CAUCA-TULUA|3950.0|||2017
3106|2017-12|VALLE DEL CAUCA-ZARZAL|641.0|||2017
3107|2018-01|ANTIOQUIA-ANDES|638.0|||2018
3108|2018-01|ANTIOQUIA-APARTADO|3428.67|||2018
3112|2018-01|ANTIOQUIA-CAREPA|1002.01|||2018
3113|2018-01|ANTIOQUIA-CAUCASIA|1.0|||2018
3114|2018-01|ANTIOQUIA-CIUDAD BOLIVAR|330.55|||2018
3115|2018-01|ANTIOQUIA-COPACABANA|1218.767|||2018
3118|2018-01|ANTIOQUIA-GIRARDOTA|915.348|||2018
3119|2018-01|ANTIOQUIA-GUARNE|321.0|||2018
3122|2018-01|ANTIOQUIA-LA ESTRELLA|1593.498|||2018
3126|2018-01|ANTIOQUIA-SAN PEDRO DE LOS MILAGROS|256.837|||2018
3127|2018-01|ANTIOQUIA-SANTA FE DE ANTIOQUIA|438.1|||2018
3128|2018-01|ANTIOQUIA-SANTA ROSA DE OSOS|404.947|||2018
3129|2018-01|ANTIOQUIA-TARAZA|317.91|||2018
3130|2018-01|ANTIOQUIA-TURBO|2510.29|||2018
3131|2018-01|ANTIOQUIA-URRAO|142.12|||2018
3132|2018-01|ANTIOQUIA-YARUMAL|340.22|||2018
3133|2018-01|ARAUCA-ARAUCA|1919.56|||2018
3134|2018-01|ARAUCA-TAME|611.68|||2018
3135|2018-01|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|2132.6|||2018
3141|2018-01|ATLANTICO-PUERTO COLOMBIA|958.0|||2018
3143|2018-01|ATLANTICO-SABANALARGA|1063.0|||2018
3147|2018-01|BOLIVAR-ARJONA|1034.57|||2018
3149|2018-01|BOLIVAR-EL CARMEN DE BOLIVAR|790.73|||2018
3150|2018-01|BOLIVAR-MAGANGUE|1441.92|||2018
3151|2018-01|BOLIVAR-SAN JUAN NEPOMUCENO|575.55|||2018
3152|2018-01|BOLIVAR-TURBACO|2155.17|||2018
3153|2018-01|BOYACA-CHIQUINQUIRA|989.22|||2018
3155|2018-01|BOYACA-PUERTO BOYACA|575.22|||2018
3156|2018-01|BOYACA-SOGAMOSO|2075.79|||2018
3158|2018-01|CALDAS-ANSERMA|402.75|||2018
3159|2018-01|CALDAS-CHINCHINA|935.38|||2018
3160|2018-01|CALDAS-LA DORADA|1204.0|||2018
3162|2018-01|CALDAS-VILLAMARIA|636.26|||2018
3163|2018-01|CAQUETA-FLORENCIA|3818.88|||2018
3164|2018-01|CAQUETA-SAN VICENTE DEL CAGUAN|444.71|||2018
3165|2018-01|CASANARE-AGUAZUL|594.51|||2018
3166|2018-01|CASANARE-PAZ DE ARIPORO|471.51|||2018
3167|2018-01|CASANARE-VILLANUEVA|417.0|||2018
3168|2018-01|CASANARE-YOPAL|3951.644|||2018
3170|2018-01|CAUCA-PUERTO TEJADA|812.61|||2018
3171|2018-01|CAUCA-SANTANDER DE QUILICHAO|1084.07|||2018
3173|2018-01|CESAR-AGUSTIN CODAZZI|971.873|||2018
3174|2018-01|CESAR-BOSCONIA|838.75|||2018
3175|2018-01|CESAR-CURUMANI|563.9|||2018
3177|2018-01|CHOCO-QUIBDO|2469.76|||2018
3179|2018-01|CORDOBA-CHINU|440.803|||2018
3180|2018-01|CORDOBA-CIENAGA DE ORO|506.307|||2018
3182|2018-01|CORDOBA-SAHAGUN|1205.418|||2018
3185|2018-01|CUNDINAMARCA-COTA|672.0|||2018
3186|2018-01|CUNDINAMARCA-FACATATIVA|4490.1900000000005|||2018
3187|2018-01|CUNDINAMARCA-FUNZA|1806.45|||2018
3188|2018-01|CUNDINAMARCA-FUSAGASUGA|2730.0|||2018
3189|2018-01|CUNDINAMARCA-GIRARDOT|2879.44|||2018
3190|2018-01|CUNDINAMARCA-GUADUAS|482.02|||2018
3191|2018-01|CUNDINAMARCA-MADRID|1694.0|||2018
3192|2018-01|CUNDINAMARCA-MOSQUERA|2808.9|||2018
3193|2018-01|CUNDINAMARCA-SIBATE|468.91|||2018
3195|2018-01|CUNDINAMARCA-TOCANCIPA|731.6800000000001|||2018
3196|2018-01|CUNDINAMARCA-VILLA DE SAN DIEGO DE UBATE|579.47|||2018
3198|2018-01|GUAVIARE-SAN JOSE DEL GUAVIARE|955.5|||2018
3200|2018-01|HUILA-PITALITO|1718.17|||2018
3201|2018-01|LA GUAJIRA-FONSECA|863.437|||2018
3204|2018-01|LA GUAJIRA-SAN JUAN DEL CESAR|752.028|||2018
3205|2018-01|MAGDALENA-ARACATACA|578.947|||2018
3208|2018-01|META-ACACIAS|1368.4|||2018
3210|2018-01|NARINO-PASTO|9971.09|||2018
3211|2018-01|NORTE DE SANTANDER-CUCUTA|18600.0|||2018
3212|2018-01|NORTE DE SANTANDER-LOS PATIOS|2276.96|||2018
3213|2018-01|NORTE DE SANTANDER-PAMPLONA|1150.0|||2018
3214|2018-01|NORTE DE SANTANDER-VILLA DEL ROSARIO|1911.0|||2018
3215|2018-01|PUTUMAYO-MOCOA|839.38|||2018
3217|2018-01|QUINDIO-CALARCA|77.45|||2018
3218|2018-01|QUINDIO-CIRCASIA|443.42|||2018
3219|2018-01|QUINDIO-LA TEBAIDA|724.53|||2018
3220|2018-01|QUINDIO-MONTENEGRO|749.23|||2018
3221|2018-01|QUINDIO-QUIMBAYA|486.15|||2018
3222|2018-01|RISARALDA-DOSQUEBRADAS|6686.9|||2018
3223|2018-01|RISARALDA-LA VIRGINIA|522.1|||2018
3225|2018-01|SANTANDER-BARBOSA|589.85|||2018
3230|2018-01|SANTANDER-MALAGA|301.33|||2018
3233|2018-01|SUCRE-COROZAL|1135.232|||2018
3234|2018-01|SUCRE-SAMPUES|424.167|||2018
3238|2018-01|TOLIMA-CHAPARRAL|466.0|||2018
3239|2018-01|TOLIMA-ESPINAL|1746.46|||2018
3240|2018-01|TOLIMA-FLANDES|684.92|||2018
3241|2018-01|TOLIMA-HONDA|592.35|||2018
3243|2018-01|TOLIMA-LIBANO|516.0|||2018
3244|2018-01|TOLIMA-MELGAR|1219.92|||2018
3245|2018-01|TOLIMA-SAN SEBASTIAN DE MARIQUITA|710.76|||2018
3246|2018-01|VALLE DEL CAUCA-ANDALUCIA|340.27|||2018
3247|2018-01|VALLE DEL CAUCA-CAICEDONIA|283.0|||2018
3249|2018-01|VALLE DEL CAUCA-CANDELARIA|1851.0|||2018
3251|2018-01|VALLE DEL CAUCA-DAGUA|729.0|||2018
3252|2018-01|VALLE DEL CAUCA-EL CERRITO|1727.69|||2018
3253|2018-01|VALLE DEL CAUCA-FLORIDA|1440.21|||2018
3254|2018-01|VALLE DEL CAUCA-GUACARI|392.0|||2018
3255|2018-01|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2664.0|||2018
3256|2018-01|VALLE DEL CAUCA-JAMUNDI|3073.6299999999997|||2018
3257|2018-01|VALLE DEL CAUCA-LA UNION|583.0|||2018
3259|2018-01|VALLE DEL CAUCA-PRADERA|799.0|||2018
3260|2018-01|VALLE DEL CAUCA-ROLDANILLO|520.97|||2018
3261|2018-01|VALLE DEL CAUCA-TULUA|4107.0|||2018
3262|2018-01|VALLE DEL CAUCA-ZARZAL|654.0|||2018
3263|2018-02|ANTIOQUIA-ANDES|533.0|||2018
3264|2018-02|ANTIOQUIA-APARTADO|3428.67|||2018
3268|2018-02|ANTIOQUIA-CAREPA|1002.01|||2018
3269|2018-02|ANTIOQUIA-CAUCASIA|1.0|||2018
3270|2018-02|ANTIOQUIA-CIUDAD BOLIVAR|330.55|||2018
3271|2018-02|ANTIOQUIA-COPACABANA|1207.147|||2018
3275|2018-02|ANTIOQUIA-GIRARDOTA|913.8679999999999|||2018
3276|2018-02|ANTIOQUIA-GUARNE|321.0|||2018
3279|2018-02|ANTIOQUIA-LA ESTRELLA|1593.4080000000001|||2018
3283|2018-02|ANTIOQUIA-SAN PEDRO DE LOS MILAGROS|256.837|||2018
3284|2018-02|ANTIOQUIA-SANTA FE DE ANTIOQUIA|438.1|||2018
3285|2018-02|ANTIOQUIA-SANTA ROSA DE OSOS|404.947|||2018
3286|2018-02|ANTIOQUIA-TARAZA|317.91|||2018
3287|2018-02|ANTIOQUIA-TURBO|2510.29|||2018
3288|2018-02|ANTIOQUIA-URRAO|142.12|||2018
3289|2018-02|ANTIOQUIA-YARUMAL|340.22|||2018
3290|2018-02|ARAUCA-ARAUCA|1919.56|||2018
3291|2018-02|ARAUCA-TAME|611.38|||2018
3292|2018-02|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|2132.6|||2018
3298|2018-02|ATLANTICO-PUERTO COLOMBIA|1097.0|||2018
3300|2018-02|ATLANTICO-SABANALARGA|1141.0|||2018
3304|2018-02|BOLIVAR-ARJONA|1034.57|||2018
3306|2018-02|BOLIVAR-EL CARMEN DE BOLIVAR|790.73|||2018
3307|2018-02|BOLIVAR-MAGANGUE|1441.92|||2018
3308|2018-02|BOLIVAR-SAN JUAN NEPOMUCENO|575.55|||2018
3309|2018-02|BOLIVAR-TURBACO|2155.17|||2018
3310|2018-02|BOYACA-CHIQUINQUIRA|989.22|||2018
3312|2018-02|BOYACA-PUERTO BOYACA|575.22|||2018
3315|2018-02|CALDAS-ANSERMA|402.75|||2018
3316|2018-02|CALDAS-CHINCHINA|935.38|||2018
3317|2018-02|CALDAS-LA DORADA|1204.0|||2018
3319|2018-02|CALDAS-VILLAMARIA|637.46|||2018
3320|2018-02|CAQUETA-FLORENCIA|3241.98|||2018
3321|2018-02|CAQUETA-SAN VICENTE DEL CAGUAN|444.71|||2018
3322|2018-02|CASANARE-AGUAZUL|430.9|||2018
3323|2018-02|CASANARE-PAZ DE ARIPORO|471.51|||2018
3324|2018-02|CASANARE-VILLANUEVA|417.0|||2018
3325|2018-02|CASANARE-YOPAL|3951.644|||2018
3327|2018-02|CAUCA-PUERTO TEJADA|812.61|||2018
3328|2018-02|CAUCA-SANTANDER DE QUILICHAO|939.72|||2018
3330|2018-02|CESAR-AGUSTIN CODAZZI|971.873|||2018
3331|2018-02|CESAR-BOSCONIA|838.75|||2018
3332|2018-02|CESAR-CURUMANI|563.9|||2018
3334|2018-02|CHOCO-QUIBDO|2469.76|||2018
3336|2018-02|CORDOBA-CHINU|440.803|||2018
3337|2018-02|CORDOBA-CIENAGA DE ORO|506.307|||2018
3339|2018-02|CORDOBA-SAHAGUN|1205.418|||2018
3342|2018-02|CUNDINAMARCA-COTA|672.0|||2018
3343|2018-02|CUNDINAMARCA-FACATATIVA|2850.97|||2018
3344|2018-02|CUNDINAMARCA-FUNZA|1806.45|||2018
3345|2018-02|CUNDINAMARCA-FUSAGASUGA|2730.0|||2018
3346|2018-02|CUNDINAMARCA-GIRARDOT|2879.44|||2018
3347|2018-02|CUNDINAMARCA-GUADUAS|482.02|||2018
3348|2018-02|CUNDINAMARCA-MADRID|1694.0|||2018
3349|2018-02|CUNDINAMARCA-MOSQUERA|2590.14|||2018
3350|2018-02|CUNDINAMARCA-SIBATE|448.96|||2018
3352|2018-02|CUNDINAMARCA-TOCANCIPA|731.6800000000001|||2018
3353|2018-02|CUNDINAMARCA-VILLA DE SAN DIEGO DE UBATE|579.47|||2018
3355|2018-02|GUAVIARE-SAN JOSE DEL GUAVIARE|956.75|||2018
3357|2018-02|HUILA-PITALITO|1718.17|||2018
3358|2018-02|LA GUAJIRA-FONSECA|863.437|||2018
3361|2018-02|LA GUAJIRA-SAN JUAN DEL CESAR|752.028|||2018
3362|2018-02|MAGDALENA-ARACATACA|578.947|||2018
3363|2018-02|MAGDALENA-FUNDACION|1315.375|||2018
3364|2018-02|MAGDALENA-PLATO|987.0699999999999|||2018
3366|2018-02|META-ACACIAS|1374.41|||2018
3368|2018-02|NARINO-PASTO|9620.68|||2018
3369|2018-02|NORTE DE SANTANDER-CUCUTA|18600.0|||2018
3370|2018-02|NORTE DE SANTANDER-LOS PATIOS|2276.96|||2018
3371|2018-02|NORTE DE SANTANDER-PAMPLONA|1113.0|||2018
3372|2018-02|NORTE DE SANTANDER-VILLA DEL ROSARIO|1910.83|||2018
3373|2018-02|PUTUMAYO-MOCOA|811.74|||2018
3375|2018-02|QUINDIO-CALARCA|86.14|||2018
3376|2018-02|QUINDIO-CIRCASIA|443.42|||2018
3377|2018-02|QUINDIO-LA TEBAIDA|724.53|||2018
3378|2018-02|QUINDIO-MONTENEGRO|749.0|||2018
3379|2018-02|QUINDIO-QUIMBAYA|486.36|||2018
3380|2018-02|RISARALDA-DOSQUEBRADAS|6640.360000000001|||2018
3381|2018-02|RISARALDA-LA VIRGINIA|522.1|||2018
3383|2018-02|SANTANDER-BARBOSA|589.85|||2018
3388|2018-02|SANTANDER-MALAGA|301.33|||2018
3391|2018-02|SUCRE-COROZAL|1135.232|||2018
3392|2018-02|SUCRE-SAMPUES|424.167|||2018
3396|2018-02|TOLIMA-CHAPARRAL|466.0|||2018
3397|2018-02|TOLIMA-ESPINAL|1746.46|||2018
3398|2018-02|TOLIMA-FLANDES|684.92|||2018
3399|2018-02|TOLIMA-HONDA|592.35|||2018
3401|2018-02|TOLIMA-LIBANO|404.0|||2018
3402|2018-02|TOLIMA-MELGAR|1219.92|||2018
3403|2018-02|TOLIMA-SAN SEBASTIAN DE MARIQUITA|710.76|||2018
3404|2018-02|VALLE DEL CAUCA-ANDALUCIA|340.27|||2018
3405|2018-02|VALLE DEL CAUCA-CAICEDONIA|283.0|||2018
3407|2018-02|VALLE DEL CAUCA-CANDELARIA|1851.0|||2018
3409|2018-02|VALLE DEL CAUCA-DAGUA|729.43|||2018
3410|2018-02|VALLE DEL CAUCA-EL CERRITO|1079.69|||2018
3411|2018-02|VALLE DEL CAUCA-FLORIDA|1440.21|||2018
3412|2018-02|VALLE DEL CAUCA-GUACARI|392.0|||2018
3413|2018-02|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2664.0|||2018
3414|2018-02|VALLE DEL CAUCA-JAMUNDI|3073.6299999999997|||2018
3415|2018-02|VALLE DEL CAUCA-LA UNION|583.0|||2018
3417|2018-02|VALLE DEL CAUCA-PRADERA|799.0|||2018
3418|2018-02|VALLE DEL CAUCA-ROLDANILLO|520.97|||2018
3419|2018-02|VALLE DEL CAUCA-TULUA|4107.0|||2018
