|AÑO|REGION|AUX_LOC|Departamento|Municipio|Total population|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|Tasa de aprovechamiento|Ton_percapita_apro|kg_percapita_apro|Ton_percapita_disp|kg_percapita_disp
1309|2020|EJE CAFETERO|ANTIOQUIA-URRAO|ANTIOQUIA|URRAO|13959|2122.6499999999996|262.86|11.01902737779343|0.018830861809585216|18.830861809585215|0.1520631850419084|152.0631850419084
1310|2020|EJE CAFETERO|ANTIOQUIA-URRAO|ANTIOQUIA|URRAO|30876|2122.6499999999996|262.86|11.01902737779343|0.008513408472600079|8.513408472600078|0.06874757092887679|68.74757092887678
1311|2021|EJE CAFETERO|ANTIOQUIA-URRAO|ANTIOQUIA|URRAO|17554|2302888.8900000006|499.68000000000006|0.021693256904543896|0.028465307052523644|28.465307052523645|131.18883958072237|131188.8395807224
1312|2021|EJE CAFETERO|ANTIOQUIA-URRAO|ANTIOQUIA|URRAO|13801|2302888.8900000006|499.68000000000006|0.021693256904543896|0.0362060720237664|36.206072023766396|166.8639149337005|166863.9149337005
1313|2021|EJE CAFETERO|ANTIOQUIA-URRAO|ANTIOQUIA|URRAO|31355|2302888.8900000006|499.68000000000006|0.021693256904543896|0.01593621431988519|15.936214319885188|73.44566703874982|73445.66703874982
1314|2020|EJE CAFETERO|ANTIOQUIA-YARUMAL|ANTIOQUIA|YARUMAL|30827|4888.95|200.76000000000005|3.944429053914664|0.006512472832257438|6.512472832257439|0.1585931164239141|158.5931164239141
1315|2020|EJE CAFETERO|ANTIOQUIA-YARUMAL|ANTIOQUIA|YARUMAL|11851|4888.95|200.76000000000005|3.944429053914664|0.016940342587123455|16.940342587123453|0.4125348071892667|412.5348071892667
1316|2020|EJE CAFETERO|ANTIOQUIA-YARUMAL|ANTIOQUIA|YARUMAL|42678|4888.95|200.76000000000005|3.944429053914664|0.00470406298327007|4.704062983270069|0.11455433712920005|114.55433712920005
1317|2021|EJE CAFETERO|ANTIOQUIA-YARUMAL|ANTIOQUIA|YARUMAL|31625|9575.82|379.4099999999999|3.8111625748475917|0.011997154150197626|11.997154150197627|0.30279272727272727|302.7927272727273
1318|2021|EJE CAFETERO|ANTIOQUIA-YARUMAL|ANTIOQUIA|YARUMAL|11715|9575.82|379.4099999999999|3.8111625748475917|0.032386683738796405|32.38668373879641|0.8173982074263764|817.3982074263764
1319|2021|EJE CAFETERO|ANTIOQUIA-YARUMAL|ANTIOQUIA|YARUMAL|43340|9575.82|379.4099999999999|3.8111625748475917|0.008754268574065527|8.754268574065527|0.22094646977388094|220.94646977388095
1320|2019|EJE CAFETERO|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|72224|4047.0|2.4899999999999998|0.061489224569019806|3.447607443509082e-05|0.03447607443509082|0.0560340053167922|56.034005316792204
1321|2019|EJE CAFETERO|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|24781|4047.0|2.4899999999999998|0.061489224569019806|0.00010048020660990274|0.10048020660990274|0.16331060086356483|163.31060086356484
1322|2019|EJE CAFETERO|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|97005|4047.0|2.4899999999999998|0.061489224569019806|2.5668779959795885e-05|0.025668779959795884|0.04171949899489717|41.71949899489717
1323|2020|EJE CAFETERO|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|74713|61830.0|1293.8400000000004|2.0496851902545856|0.017317468178228695|17.317468178228694|0.8275668223736163|827.5668223736163
1324|2020|EJE CAFETERO|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|25336|61830.0|1293.8400000000004|2.0496851902545856|0.05106725607830756|51.06725607830756|2.4404010104199556|2440.4010104199556
1325|2020|EJE CAFETERO|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|100049|61830.0|1293.8400000000004|2.0496851902545856|0.0129320632889884|12.9320632889884|0.6179971813811233|617.9971813811233
1326|2021|EJE CAFETERO|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|76188|76068.0|2099.88|2.686371947147601|0.027561820759174675|27.561820759174676|0.9984249488108363|998.4249488108363
1327|2021|EJE CAFETERO|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|25655|76068.0|2099.88|2.686371947147601|0.08185071136230755|81.85071136230755|2.9650360553498345|2965.0360553498344
1328|2021|EJE CAFETERO|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|101843|76068.0|2099.88|2.686371947147601|0.020618795597144624|20.618795597144626|0.7469143681941812|746.9143681941812
1329|2018|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|44570|5536.9800000000005|612.24|9.956384712207402|0.013736594121606462|13.736594121606462|0.12423109715054971|124.23109715054972
1330|2018|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|6701|5536.9800000000005|612.24|9.956384712207402|0.0913654678406208|91.3654678406208|0.8262915982689152|826.2915982689152
1331|2018|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|51271|5536.9800000000005|612.24|9.956384712207402|0.01194125334009479|11.94125334009479|0.10799438278949114|107.99438278949114
1332|2019|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|45406|34002.72000000001|1896.2099999999998|5.2820794380222456|0.041761220984010916|41.76122098401092|0.7488596220763778|748.8596220763778
1333|2019|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|6367|34002.72000000001|1896.2099999999998|5.2820794380222456|0.2978184388251924|297.8184388251924|5.34046175592901|5340.46175592901
1334|2019|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|51773|34002.72000000001|1896.2099999999998|5.2820794380222456|0.036625461147702466|36.62546114770247|0.6567654955285576|656.7654955285576
1335|2020|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|46220|37917.57000000002|2430.239999999999|6.023226539432989|0.05257983556901772|52.57983556901772|0.820371484205972|820.3714842059719
1336|2020|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|6047|37917.57000000002|2430.239999999999|6.023226539432989|0.401891847196957|401.891847196957|6.270476269224412|6270.476269224412
1337|2020|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|52267|37917.57000000002|2430.239999999999|6.023226539432989|0.046496642240802015|46.49664224080202|0.725459085082366|725.459085082366
1338|2021|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|46748|30545.850000000017|2112.8699999999994|6.469543203162888|0.045197013775990405|45.197013775990406|0.6534151193633956|653.4151193633955
1339|2021|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|5967|30545.850000000017|2112.8699999999994|6.469543203162888|0.35409250879839105|354.09250879839107|5.119130216189043|5119.130216189043
1340|2021|EJE CAFETERO|CALDAS-CHINCHINA|CALDAS|CHINCHINA|52715|30545.850000000017|2112.8699999999994|6.469543203162888|0.04008100161244427|40.08100161244427|0.5794527174428534|579.4527174428534
1341|2020|EJE CAFETERO|CALDAS-LA DORADA|CALDAS|LA DORADA|64742|8634.0|269.73|3.0294045304608295|0.0041662290321584135|4.166229032158413|0.13336010626795589|133.3601062679559
1342|2020|EJE CAFETERO|CALDAS-LA DORADA|CALDAS|LA DORADA|9264|8634.0|269.73|3.0294045304608295|0.02911593264248705|29.11593264248705|0.9319948186528497|931.9948186528497
1343|2020|EJE CAFETERO|CALDAS-LA DORADA|CALDAS|LA DORADA|74006|8634.0|269.73|3.0294045304608295|0.0036447044834202634|3.6447044834202633|0.11666621625273627|116.66621625273626
1344|2021|EJE CAFETERO|CALDAS-LA DORADA|CALDAS|LA DORADA|65512|12978.0|435.4200000000001|3.2461519880835765|0.006646415923800221|6.646415923800221|0.19810111124679447|198.10111124679446
1345|2021|EJE CAFETERO|CALDAS-LA DORADA|CALDAS|LA DORADA|9143|12978.0|435.4200000000001|3.2461519880835765|0.04762331838565023|47.62331838565023|1.4194465711473259|1419.4465711473258
1346|2021|EJE CAFETERO|CALDAS-LA DORADA|CALDAS|LA DORADA|74655|12978.0|435.4200000000001|3.2461519880835765|0.005832429174201327|5.8324291742013274|0.17383966244725738|173.83966244725738
1347|2016|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|396238|178638.65999999997|1097.3115|0.6105130157543339|0.002769324244519708|2.769324244519708|0.4508367698201585|450.8367698201585
1348|2016|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|28970|178638.65999999997|1097.3115|0.6105130157543339|0.0378775112185019|37.8775112185019|6.1663327580255425|6166.332758025543
1349|2016|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|425208|178638.65999999997|1097.3115|0.6105130157543339|0.0025806464130496134|2.5806464130496134|0.4201206468363718|420.1206468363718
1350|2017|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|400324|390436.5899999999|3649.018620000002|0.925945667688311|0.009115163267753126|9.115163267753125|0.9753014808005513|975.3014808005513
1351|2017|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|29009|390436.5899999999|3649.018620000002|0.925945667688311|0.1257891902513014|125.78919025130139|13.459153710917299|13459.153710917299
1352|2017|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|429333|390436.5899999999|3649.018620000002|0.925945667688311|0.008499273570864578|8.499273570864577|0.9094027013996127|909.4027013996126
1353|2018|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|405234|399655.61999999976|5508.3405|1.3595336794522235|0.013592987014909904|13.592987014909903|0.9862341758095317|986.2341758095316
1354|2018|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|29169|399655.61999999976|5508.3405|1.3595336794522235|0.18884228118893345|188.84228118893344|13.701382289416838|13701.382289416837
1355|2018|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|434403|399655.61999999976|5508.3405|1.3595336794522235|0.012680254280011878|12.680254280011878|0.9200111877680397|920.0111877680397
1356|2019|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|413273|412074.72|9093.8724|2.1592000363035617|0.022004516143082176|22.004516143082178|0.9971005122521915|997.1005122521915
1357|2019|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|27335|412074.72|9093.8724|2.1592000363035617|0.3326823632705323|332.6823632705323|15.074985183830254|15074.985183830255
1358|2019|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|440608|412074.72|9093.8724|2.1592000363035617|0.02063937195874791|20.639371958747912|0.9352411213595758|935.2411213595758
1359|2020|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|420933|464559.8400000001|8388.15|1.7735882543871258|0.0199275181560961|19.9275181560961|1.103643192622104|1103.643192622104
1360|2020|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|25227|464559.8400000001|8388.15|1.7735882543871258|0.33250683791176117|332.5068379117612|18.415183731716024|18415.183731716024
1361|2020|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|446160|464559.8400000001|8388.15|1.7735882543871258|0.018800766541151155|18.800766541151155|1.0412404518558367|1041.2404518558367
1362|2021|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|425181|410031.7200000001|5145.990000000002|1.239466829758274|0.01210305728619106|12.103057286191062|0.9643698095634567|964.3698095634568
1363|2021|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|24893|410031.7200000001|5145.990000000002|1.239466829758274|0.20672438034788904|206.72438034788902|16.47176796689833|16471.76796689833
1364|2021|EJE CAFETERO|CALDAS-MANIZALES|CALDAS|MANIZALES|450074|410031.7200000001|5145.990000000002|1.239466829758274|0.011433653132595976|11.433653132595976|0.9110317858840993|911.0317858840992
1365|2020|EJE CAFETERO|META-GRANADA|META|GRANADA|59213|8207.34|724.5600000000001|8.11204782856951|0.01223650211946701|12.23650211946701|0.138607062638272|138.607062638272
1366|2020|EJE CAFETERO|META-GRANADA|META|GRANADA|11364|8207.34|724.5600000000001|8.11204782856951|0.06375923970432947|63.75923970432947|0.7222228088701161|722.2228088701162
1367|2020|EJE CAFETERO|META-GRANADA|META|GRANADA|70577|8207.34|724.5600000000001|8.11204782856951|0.010266234042251726|10.266234042251725|0.11628915935786446|116.28915935786446
1368|2017|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|283909|37380.18|1315.164|3.398765494887447|0.004632343462165694|4.632343462165695|0.1316625397574575|131.6625397574575
1369|2017|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|7789|37380.18|1315.164|3.398765494887447|0.16884888945949417|168.84888945949416|4.799098728976762|4799.098728976763
1370|2017|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|291698|37380.18|1315.164|3.398765494887447|0.00450864935652627|4.50864935652627|0.1281468505097738|128.1468505097738
1371|2018|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|287245|469704.5999999995|12306.840000000002|2.553225707672003|0.04284440112099428|42.844401120994284|1.6352054866055092|1635.2054866055093
1372|2018|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|7963|469704.5999999995|12306.840000000002|2.553225707672003|1.5455029511490648|1545.5029511490648|58.98588471681521|58985.884716815206
1373|2018|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|295208|469704.5999999995|12306.840000000002|2.553225707672003|0.041688707623099654|41.68870762309965|1.5910971247391652|1591.097124739165
1374|2019|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|292273|474094.74000000017|6365.820000000002|1.324941218900465|0.021780390251579868|21.780390251579867|1.6220955750274577|1622.0955750274577
1375|2019|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|7921|474094.74000000017|6365.820000000002|1.324941218900465|0.803663678828431|803.663678828431|59.85288978664312|59852.88978664312
1376|2019|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|300194|474094.74000000017|6365.820000000002|1.324941218900465|0.021205686989080402|21.2056869890804|1.579294522875208|1579.294522875208
1377|2020|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|297052|549604.3199999996|4371.840000000003|0.7891747543793232|0.014717423212097555|14.717423212097556|1.850195655979423|1850.195655979423
1378|2020|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|7712|549604.3199999996|4371.840000000003|0.7891747543793232|0.5668879668049797|566.8879668049797|71.26612033195016|71266.12033195017
1379|2020|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|304764|549604.3199999996|4371.840000000003|0.7891747543793232|0.014345001378115535|14.345001378115535|1.8033767767846582|1803.3767767846582
1380|2021|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|300785|391991.2200000004|10244.76|2.5469526619672336|0.034060076134115734|34.06007613411573|1.3032272885948448|1303.2272885948448
1381|2021|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|7678|391991.2200000004|10244.76|2.5469526619672336|1.3343005991143526|1334.3005991143525|51.05381870278723|51053.81870278723
1382|2021|EJE CAFETERO|QUINDIO-ARMENIA|QUINDIO|ARMENIA|308463|391991.2200000004|10244.76|2.5469526619672336|0.03321228153781815|33.21228153781815|1.2707884576108006|1270.7884576108006
1383|2020|EJE CAFETERO|QUINDIO-CALARCA|QUINDIO|CALARCA|58426|3530.7300000000005|0.24|0.006796999124886361|4.107760243727107e-06|0.004107760243727107|0.060430801355560886|60.43080135556089
1384|2020|EJE CAFETERO|QUINDIO-CALARCA|QUINDIO|CALARCA|16464|3530.7300000000005|0.24|0.006796999124886361|1.4577259475218658e-05|0.014577259475218658|0.21445153061224492|214.4515306122449
1385|2020|EJE CAFETERO|QUINDIO-CALARCA|QUINDIO|CALARCA|74890|3530.7300000000005|0.24|0.006796999124886361|3.2047002269995994e-06|0.0032047002269995992|0.04714554680197624|47.14554680197624
1386|2021|EJE CAFETERO|QUINDIO-CALARCA|QUINDIO|CALARCA|59402|42382.56|408.57000000000005|0.9548006794866134|0.006878051244065857|6.878051244065857|0.7134870879768358|713.4870879768358
1387|2021|EJE CAFETERO|QUINDIO-CALARCA|QUINDIO|CALARCA|16394|42382.56|408.57000000000005|0.9548006794866134|0.024921922654629745|24.921922654629746|2.585248261559107|2585.2482615591066
1388|2021|EJE CAFETERO|QUINDIO-CALARCA|QUINDIO|CALARCA|75796|42382.56|408.57000000000005|0.9548006794866134|0.005390389994194945|5.390389994194945|0.559166182912027|559.166182912027
1389|2020|EJE CAFETERO|QUINDIO-CIRCASIA|QUINDIO|CIRCASIA|21935|1308.84|0.9299999999999999|0.0710048329095948|4.239799407339868e-05|0.04239799407339868|0.05966902211078185|59.66902211078185
1390|2020|EJE CAFETERO|QUINDIO-CIRCASIA|QUINDIO|CIRCASIA|7125|1308.84|0.9299999999999999|0.0710048329095948|0.00013052631578947368|0.13052631578947368|0.18369684210526316|183.69684210526316
1391|2020|EJE CAFETERO|QUINDIO-CIRCASIA|QUINDIO|CIRCASIA|29060|1308.84|0.9299999999999999|0.0710048329095948|3.2002752924982794e-05|0.032002752924982794|0.045039229181004815|45.03922918100481
1392|2021|EJE CAFETERO|QUINDIO-CIRCASIA|QUINDIO|CIRCASIA|22318|8674.38|26.310000000000002|0.30238981046330815|0.001178869074289811|1.178869074289811|0.38867192400752754|388.67192400752754
1393|2021|EJE CAFETERO|QUINDIO-CIRCASIA|QUINDIO|CIRCASIA|7095|8674.38|26.310000000000002|0.30238981046330815|0.003708245243128964|3.7082452431289643|1.2226046511627906|1222.6046511627906
1394|2021|EJE CAFETERO|QUINDIO-CIRCASIA|QUINDIO|CIRCASIA|29413|8674.38|26.310000000000002|0.30238981046330815|0.0008945024308979024|0.8945024308979024|0.2949165335055927|294.9165335055927
1395|2021|EJE CAFETERO|QUINDIO-MONTENEGRO|QUINDIO|MONTENEGRO|31492|11975.400000000001|208.11000000000007|1.7081284457434682|0.006608344976501971|6.608344976501971|0.3802680045725899|380.2680045725899
1396|2021|EJE CAFETERO|QUINDIO-MONTENEGRO|QUINDIO|MONTENEGRO|6474|11975.400000000001|208.11000000000007|1.7081284457434682|0.03214550509731234|32.14550509731234|1.8497683039851718|1849.7683039851718
1397|2021|EJE CAFETERO|QUINDIO-MONTENEGRO|QUINDIO|MONTENEGRO|37966|11975.400000000001|208.11000000000007|1.7081284457434682|0.00548148343254491|5.48148343254491|0.31542432702944745|315.42432702944745
1398|2020|EJE CAFETERO|QUINDIO-QUIMBAYA|QUINDIO|QUIMBAYA|25493|1320.15|3.21|0.2425643815741748|0.00012591691836974855|0.12591691836974855|0.05178480367159613|51.78480367159613
1399|2020|EJE CAFETERO|QUINDIO-QUIMBAYA|QUINDIO|QUIMBAYA|5649|1320.15|3.21|0.2425643815741748|0.0005682421667551779|0.5682421667551779|0.2336962294211365|233.69622942113648
1400|2020|EJE CAFETERO|QUINDIO-QUIMBAYA|QUINDIO|QUIMBAYA|31142|1320.15|3.21|0.2425643815741748|0.00010307623145591163|0.10307623145591163|0.04239130434782609|42.39130434782609
1401|2021|EJE CAFETERO|QUINDIO-QUIMBAYA|QUINDIO|QUIMBAYA|25890|17105.39999999999|272.60999999999984|1.5687066585874907|0.010529548088064883|10.529548088064884|0.6606952491309382|660.6952491309382
1402|2021|EJE CAFETERO|QUINDIO-QUIMBAYA|QUINDIO|QUIMBAYA|5624|17105.39999999999|272.60999999999984|1.5687066585874907|0.04847261735419627|48.472617354196274|3.0415007112375516|3041.5007112375515
1403|2021|EJE CAFETERO|QUINDIO-QUIMBAYA|QUINDIO|QUIMBAYA|31514|17105.39999999999|272.60999999999984|1.5687066585874907|0.008650441073808461|8.65044107380846|0.542787332614076|542.7873326140759
1404|2017|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|201469|37849.05|4.2765|0.011297553994362953|2.1226590691371877e-05|0.021226590691371876|0.18786537879276713|187.86537879276713
1405|2017|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|12694|37849.05|4.2765|0.011297553994362953|0.00033689144477706004|0.33689144477706007|2.9816488104616354|2981.6488104616355
1406|2017|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|214163|37849.05|4.2765|0.011297553994362953|1.9968435257257326e-05|0.019968435257257326|0.1767301074415282|176.7301074415282
1407|2018|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|204280|181807.5|101.337|0.05570757400862279|0.0004960691208145682|0.4960691208145682|0.8899916780888976|889.9916780888975
1408|2018|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|12898|181807.5|101.337|0.05570757400862279|0.007856799503799038|7.856799503799039|14.095790044968211|14095.790044968211
1409|2018|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|217178|181807.5|101.337|0.05570757400862279|0.0004666080358047316|0.4666080358047316|0.8371358977428653|837.1358977428654
1410|2019|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|209127|249005.93999999994|1007.6357999999999|0.4030324340491274|0.004818296059332367|4.818296059332367|1.1906924500423186|1190.6924500423186
1411|2019|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|11644|249005.93999999994|1007.6357999999999|0.4030324340491274|0.08653691171418755|86.53691171418755|21.384914118859495|21384.914118859495
1412|2019|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|220771|249005.93999999994|1007.6357999999999|0.4030324340491274|0.004564167395174184|4.564167395174184|1.1278924315240677|1127.8924315240677
1413|2020|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|213520|249572.58000000005|2576.1899999999982|1.0216944544286286|0.012065333458224047|12.065333458224046|1.1688487261146498|1168.84872611465
1414|2020|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|10262|249572.58000000005|2576.1899999999982|1.0216944544286286|0.25104170726953795|251.04170726953794|24.320072110699673|24320.07211069967
1415|2020|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|223782|249572.58000000005|2576.1899999999982|1.0216944544286286|0.011512051907660126|11.512051907660126|1.1152486795184602|1115.2486795184602
1416|2021|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|215452|129264.15000000011|4128.659999999999|3.0951143468677174|0.019162783357778063|19.162783357778064|0.5999672780944253|599.9672780944253
1417|2021|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|10102|129264.15000000011|4128.659999999999|3.0951143468677174|0.40869728766580865|408.69728766580863|12.795896852108504|12795.896852108504
1418|2021|EJE CAFETERO|RISARALDA-DOSQUEBRADAS|RISARALDA|DOSQUEBRADAS|225554|129264.15000000011|4128.659999999999|3.0951143468677174|0.01830453017902586|18.30453017902586|0.5730962430282776|573.0962430282775
1419|2021|EJE CAFETERO|RISARALDA-LA VIRGINIA|RISARALDA|LA VIRGINIA|27576|3126.3599999999997|26.490000000000002|0.8401922070507639|0.0009606179286335945|0.9606179286335945|0.11337249782419494|113.37249782419494
1420|2021|EJE CAFETERO|RISARALDA-LA VIRGINIA|RISARALDA|LA VIRGINIA|621|3126.3599999999997|26.490000000000002|0.8401922070507639|0.042657004830917875|42.65700483091788|5.0343961352657|5034.3961352657
1421|2021|EJE CAFETERO|RISARALDA-LA VIRGINIA|RISARALDA|LA VIRGINIA|28197|3126.3599999999997|26.490000000000002|0.8401922070507639|0.0009394616448558358|0.9394616448558357|0.11087562506649642|110.87562506649643
1422|2016|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|379302|288954.54000000015|269.97474|0.09334434885047528|0.0007117672461521426|0.7117672461521426|0.7618060015502164|761.8060015502164
1423|2016|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|79731|288954.54000000015|269.97474|0.09334434885047528|0.003386069910072619|3.386069910072619|3.6241178462580446|3624.1178462580447
1424|2016|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|459033|288954.54000000015|269.97474|0.09334434885047528|0.000588137977008189|0.5881379770081889|0.6294853311199852|629.4853311199852
1425|2017|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|382217|454972.3200000001|538.1372100000001|0.11813937561304048|0.0014079363555257879|1.4079363555257878|1.1903508216536682|1190.3508216536682
1426|2017|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|80451|454972.3200000001|538.1372100000001|0.11813937561304048|0.006689005854495284|6.689005854495284|5.655272401834659|5655.272401834659
1427|2017|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|462668|454972.3200000001|538.1372100000001|0.11813937561304048|0.0011631174189699744|1.1631174189699744|0.9833667338134475|983.3667338134476
1428|2018|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|385838|451827.9|1414.1662200000003|0.31201124639511624|0.0036651812937035758|3.6651812937035757|1.171030069614709|1171.030069614709
1429|2018|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|81431|451827.9|1414.1662200000003|0.31201124639511624|0.017366435632621486|17.366435632621485|5.548598199702816|5548.598199702817
1430|2018|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|467269|451827.9|1414.1662200000003|0.31201124639511624|0.0030264499035887256|3.0264499035887256|0.9669545807661112|966.9545807661112
1431|2019|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|392641|460127.1599999999|3398.63385|0.7332135331178185|0.00865583026224974|8.65583026224974|1.1718775166118667|1171.8775166118667
1432|2019|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|79765|460127.1599999999|3398.63385|0.7332135331178185|0.04260808437284524|42.60808437284524|5.768534570300256|5768.534570300256
1433|2019|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|472406|460127.1599999999|3398.63385|0.7332135331178185|0.007194307121416748|7.194307121416748|0.9740078661151634|974.0078661151634
1434|2020|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|399283|560501.3640000002|6713.9699999999975|1.1836721607388696|0.016815066005815418|16.815066005815417|1.403769667128328|1403.769667128328
1435|2020|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|77744|560501.3640000002|6713.9699999999975|1.1836721607388696|0.08635997633257869|86.3599763325787|7.209577124922826|7209.577124922826
1436|2020|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|477027|560501.3640000002|6713.9699999999975|1.1836721607388696|0.014074612128873204|14.074612128873204|1.174988761642423|1174.988761642423
1437|2021|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|404270|509103.50400000036|9970.589999999997|1.9208413818471142|0.024663195389220068|24.663195389220068|1.2593155663294342|1259.3155663294342
1438|2021|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|76533|509103.50400000036|9970.589999999997|1.9208413818471142|0.13027831131668688|130.27831131668688|6.652078240758893|6652.078240758893
1439|2021|EJE CAFETERO|RISARALDA-PEREIRA|RISARALDA|PEREIRA|480803|509103.50400000036|9970.589999999997|1.9208413818471142|0.02073737060708855|20.73737060708855|1.0588609139294063|1058.8609139294063
