|AUX_PER|AUX_LOC|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|AÑO|Total population_x|Departamento|Municipio|REGION|DP|DPNOM|DPMP|MPIO|ÁREA GEOGRÁFICA|Tasa_de_aprovechamiento|Ton_percapita_apro|kg_percapita_apro|Ton_percapita_disp|kg_percapita_disp
14397|2019-08|CUNDINAMARCA-MADRID|2042.5|9.41|2019|120067|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Cabecera Municipal|0.45859711195909997|7.837290845944348e-05|0.07837290845944349|0.017011335337769745|0.07837290845944349
14398|2019-08|CUNDINAMARCA-MADRID|2042.5|9.41|2019|120067|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Centros Poblados y Rural Disperso|0.45859711195909997|7.837290845944348e-05|0.07837290845944349|0.017011335337769745|0.07837290845944349
14399|2019-08|CUNDINAMARCA-MADRID|2042.5|9.41|2019|120067|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Total|0.45859711195909997|7.837290845944348e-05|0.07837290845944349|0.017011335337769745|0.07837290845944349
14400|2021-09|QUINDIO-MONTENEGRO|798.36|9.4|2021|37966|QUINDIO|MONTENEGRO|EJE CAFETERO|63|QUINDIO|63470|MONTENEGRO|Cabecera Municipal|1.16371199366148|0.00024758994890164887|0.24758994890164887|0.02102828846862983|0.24758994890164887
14401|2021-09|QUINDIO-MONTENEGRO|798.36|9.4|2021|37966|QUINDIO|MONTENEGRO|EJE CAFETERO|63|QUINDIO|63470|MONTENEGRO|Centros Poblados y Rural Disperso|1.16371199366148|0.00024758994890164887|0.24758994890164887|0.02102828846862983|0.24758994890164887
14402|2021-09|QUINDIO-MONTENEGRO|798.36|9.4|2021|37966|QUINDIO|MONTENEGRO|EJE CAFETERO|63|QUINDIO|63470|MONTENEGRO|Total|1.16371199366148|0.00024758994890164887|0.24758994890164887|0.02102828846862983|0.24758994890164887
14403|2019-11|VALLE DEL CAUCA-CAICEDONIA|380.34|9.37|2019|28609|VALLE DEL CAUCA|CAICEDONIA|PACIFICO|76|VALLE DEL CAUCA|76122|CAICEDONIA|Cabecera Municipal|2.40435195401708|0.00032751931210458243|0.3275193121045824|0.01329441784053969|0.3275193121045824
14404|2019-11|VALLE DEL CAUCA-CAICEDONIA|380.34|9.37|2019|28609|VALLE DEL CAUCA|CAICEDONIA|PACIFICO|76|VALLE DEL CAUCA|76122|CAICEDONIA|Centros Poblados y Rural Disperso|2.40435195401708|0.00032751931210458243|0.3275193121045824|0.01329441784053969|0.3275193121045824
14405|2019-11|VALLE DEL CAUCA-CAICEDONIA|380.34|9.37|2019|28609|VALLE DEL CAUCA|CAICEDONIA|PACIFICO|76|VALLE DEL CAUCA|76122|CAICEDONIA|Total|2.40435195401708|0.00032751931210458243|0.3275193121045824|0.01329441784053969|0.3275193121045824
14406|2021-03|HUILA-RIVERA|574.94|9.36|2021|25342|HUILA|RIVERA|CENTRO SUR|41|HUILA|41615|RIVERA|Cabecera Municipal|1.6019168235495402|0.00036934732854549757|0.36934732854549757|0.02268723857627654|0.36934732854549757
14407|2021-03|HUILA-RIVERA|574.94|9.36|2021|25342|HUILA|RIVERA|CENTRO SUR|41|HUILA|41615|RIVERA|Centros Poblados y Rural Disperso|1.6019168235495402|0.00036934732854549757|0.36934732854549757|0.02268723857627654|0.36934732854549757
14408|2021-03|HUILA-RIVERA|574.94|9.36|2021|25342|HUILA|RIVERA|CENTRO SUR|41|HUILA|41615|RIVERA|Total|1.6019168235495402|0.00036934732854549757|0.36934732854549757|0.02268723857627654|0.36934732854549757
14409|2020-04|BOYACA-PUERTO BOYACA|613.29|9.33|2020|48271|BOYACA|PUERTO BOYACA|CENTRO ORIENTE|15|BOYACA|15572|PUERTO BOYACA|Cabecera Municipal|1.49850631203623|0.0001932837521493236|0.1932837521493236|0.012705143875204574|0.1932837521493236
14410|2020-04|BOYACA-PUERTO BOYACA|613.29|9.33|2020|48271|BOYACA|PUERTO BOYACA|CENTRO ORIENTE|15|BOYACA|15572|PUERTO BOYACA|Centros Poblados y Rural Disperso|1.49850631203623|0.0001932837521493236|0.1932837521493236|0.012705143875204574|0.1932837521493236
14411|2020-04|BOYACA-PUERTO BOYACA|613.29|9.33|2020|48271|BOYACA|PUERTO BOYACA|CENTRO ORIENTE|15|BOYACA|15572|PUERTO BOYACA|Total|1.49850631203623|0.0001932837521493236|0.1932837521493236|0.012705143875204574|0.1932837521493236
14412|2019-07|CUNDINAMARCA-MADRID|1919.5|9.299|2019|120067|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Cabecera Municipal|0.48211348097961004|7.744842462958182e-05|0.07744842462958182|0.015986907310085202|0.07744842462958182
14413|2019-07|CUNDINAMARCA-MADRID|1919.5|9.299|2019|120067|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Centros Poblados y Rural Disperso|0.48211348097961004|7.744842462958182e-05|0.07744842462958182|0.015986907310085202|0.07744842462958182
14414|2019-07|CUNDINAMARCA-MADRID|1919.5|9.299|2019|120067|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Total|0.48211348097961004|7.744842462958182e-05|0.07744842462958182|0.015986907310085202|0.07744842462958182
14415|2021-04|CUNDINAMARCA-VILLETA|624.55|9.23|2021|30285|CUNDINAMARCA|VILLETA|CENTRO ORIENTE|25|CUNDINAMARCA|25875|VILLETA|Cabecera Municipal|1.4563413171763|0.00030477133894667326|0.30477133894667324|0.02062242034010236|0.30477133894667324
14416|2021-04|CUNDINAMARCA-VILLETA|624.55|9.23|2021|30285|CUNDINAMARCA|VILLETA|CENTRO ORIENTE|25|CUNDINAMARCA|25875|VILLETA|Centros Poblados y Rural Disperso|1.4563413171763|0.00030477133894667326|0.30477133894667324|0.02062242034010236|0.30477133894667324
14417|2021-04|CUNDINAMARCA-VILLETA|624.55|9.23|2021|30285|CUNDINAMARCA|VILLETA|CENTRO ORIENTE|25|CUNDINAMARCA|25875|VILLETA|Total|1.4563413171763|0.00030477133894667326|0.30477133894667324|0.02062242034010236|0.30477133894667324
14418|2020-03|ANTIOQUIA-GUARNE|377.0|9.23|2020|58159|ANTIOQUIA|GUARNE|EJE CAFETERO|5|ANTIOQUIA|5318|GUARNE|Cabecera Municipal|2.38976775496465|0.00015870286628036934|0.15870286628036934|0.006482229749479874|0.15870286628036934
14419|2020-03|ANTIOQUIA-GUARNE|377.0|9.23|2020|58159|ANTIOQUIA|GUARNE|EJE CAFETERO|5|ANTIOQUIA|5318|GUARNE|Centros Poblados y Rural Disperso|2.38976775496465|0.00015870286628036934|0.15870286628036934|0.006482229749479874|0.15870286628036934
14420|2020-03|ANTIOQUIA-GUARNE|377.0|9.23|2020|58159|ANTIOQUIA|GUARNE|EJE CAFETERO|5|ANTIOQUIA|5318|GUARNE|Total|2.38976775496465|0.00015870286628036934|0.15870286628036934|0.006482229749479874|0.15870286628036934
14421|2020-10|MAGDALENA-FUNDACION|1154.012|9.23|2020|70491|MAGDALENA|FUNDACION|CARIBE|47|MAGDALENA|47288|FUNDACION|Cabecera Municipal|0.79347203763275|0.00013093870139450426|0.13093870139450425|0.016371054460853157|0.13093870139450425
14422|2020-10|MAGDALENA-FUNDACION|1154.012|9.23|2020|70491|MAGDALENA|FUNDACION|CARIBE|47|MAGDALENA|47288|FUNDACION|Centros Poblados y Rural Disperso|0.79347203763275|0.00013093870139450426|0.13093870139450425|0.016371054460853157|0.13093870139450425
14423|2020-10|MAGDALENA-FUNDACION|1154.012|9.23|2020|70491|MAGDALENA|FUNDACION|CARIBE|47|MAGDALENA|47288|FUNDACION|Total|0.79347203763275|0.00013093870139450426|0.13093870139450425|0.016371054460853157|0.13093870139450425
14424|2021-01|ANTIOQUIA-SANTA ROSA DE OSOS|470.183|9.22|2021|38463|ANTIOQUIA|SANTA ROSA DE OSOS|EJE CAFETERO|5|ANTIOQUIA|5686|SANTA ROSA DE OSOS|Cabecera Municipal|1.92322534485599|0.00023971089098614255|0.23971089098614254|0.01222429347684788|0.23971089098614254
14425|2021-01|ANTIOQUIA-SANTA ROSA DE OSOS|470.183|9.22|2021|38463|ANTIOQUIA|SANTA ROSA DE OSOS|EJE CAFETERO|5|ANTIOQUIA|5686|SANTA ROSA DE OSOS|Centros Poblados y Rural Disperso|1.92322534485599|0.00023971089098614255|0.23971089098614254|0.01222429347684788|0.23971089098614254
14426|2021-01|ANTIOQUIA-SANTA ROSA DE OSOS|470.183|9.22|2021|38463|ANTIOQUIA|SANTA ROSA DE OSOS|EJE CAFETERO|5|ANTIOQUIA|5686|SANTA ROSA DE OSOS|Total|1.92322534485599|0.00023971089098614255|0.23971089098614254|0.01222429347684788|0.23971089098614254
14427|2018-11|ANTIOQUIA-LA CEJA|1158.78|9.179|2018|64889|ANTIOQUIA|LA CEJA|EJE CAFETERO|5|ANTIOQUIA|5376|LA CEJA|Cabecera Municipal|0.78590087494509|0.0001414569495600179|0.1414569495600179|0.017857880380341813|0.1414569495600179
14428|2018-11|ANTIOQUIA-LA CEJA|1158.78|9.179|2018|64889|ANTIOQUIA|LA CEJA|EJE CAFETERO|5|ANTIOQUIA|5376|LA CEJA|Centros Poblados y Rural Disperso|0.78590087494509|0.0001414569495600179|0.1414569495600179|0.017857880380341813|0.1414569495600179
14429|2018-11|ANTIOQUIA-LA CEJA|1158.78|9.179|2018|64889|ANTIOQUIA|LA CEJA|EJE CAFETERO|5|ANTIOQUIA|5376|LA CEJA|Total|0.78590087494509|0.0001414569495600179|0.1414569495600179|0.017857880380341813|0.1414569495600179
14430|2020-12|CAUCA-PUERTO TEJADA|869.74|9.16|2020|41793|CAUCA|PUERTO TEJADA|PACIFICO|19|CAUCA|19573|PUERTO TEJADA|Cabecera Municipal|1.04221185572875|0.00021917546000526405|0.21917546000526406|0.020810662072595888|0.21917546000526406
14431|2020-12|CAUCA-PUERTO TEJADA|869.74|9.16|2020|41793|CAUCA|PUERTO TEJADA|PACIFICO|19|CAUCA|19573|PUERTO TEJADA|Centros Poblados y Rural Disperso|1.04221185572875|0.00021917546000526405|0.21917546000526406|0.020810662072595888|0.21917546000526406
14432|2020-12|CAUCA-PUERTO TEJADA|869.74|9.16|2020|41793|CAUCA|PUERTO TEJADA|PACIFICO|19|CAUCA|19573|PUERTO TEJADA|Total|1.04221185572875|0.00021917546000526405|0.21917546000526406|0.020810662072595888|0.21917546000526406
14433|2018-10|GUAVIARE-SAN JOSE DEL GUAVIARE|929.27|9.119|2018|52815|GUAVIARE|SAN JOSE DEL GUAVIARE|LLANO |95|GUAVIARE|95001|SAN JOSE DEL GUAVIARE|Cabecera Municipal|0.97177183449507|0.00017265928240083308|0.1726592824008331|0.01759481207990154|0.1726592824008331
14434|2018-10|GUAVIARE-SAN JOSE DEL GUAVIARE|929.27|9.119|2018|52815|GUAVIARE|SAN JOSE DEL GUAVIARE|LLANO |95|GUAVIARE|95001|SAN JOSE DEL GUAVIARE|Centros Poblados y Rural Disperso|0.97177183449507|0.00017265928240083308|0.1726592824008331|0.01759481207990154|0.1726592824008331
14435|2018-10|GUAVIARE-SAN JOSE DEL GUAVIARE|929.27|9.119|2018|52815|GUAVIARE|SAN JOSE DEL GUAVIARE|LLANO |95|GUAVIARE|95001|SAN JOSE DEL GUAVIARE|Total|0.97177183449507|0.00017265928240083308|0.1726592824008331|0.01759481207990154|0.1726592824008331
14436|2020-07|VALLE DEL CAUCA-GUACARI|377.53|9.08|2020|33578|VALLE DEL CAUCA|GUACARI|PACIFICO|76|VALLE DEL CAUCA|76318|GUACARI|Cabecera Municipal|2.3486200563875697|0.00027041515277860507|0.27041515277860506|0.011243373637500744|0.27041515277860506
14437|2020-07|VALLE DEL CAUCA-GUACARI|377.53|9.08|2020|33578|VALLE DEL CAUCA|GUACARI|PACIFICO|76|VALLE DEL CAUCA|76318|GUACARI|Centros Poblados y Rural Disperso|2.3486200563875697|0.00027041515277860507|0.27041515277860506|0.011243373637500744|0.27041515277860506
14438|2020-07|VALLE DEL CAUCA-GUACARI|377.53|9.08|2020|33578|VALLE DEL CAUCA|GUACARI|PACIFICO|76|VALLE DEL CAUCA|76318|GUACARI|Total|2.3486200563875697|0.00027041515277860507|0.27041515277860506|0.011243373637500744|0.27041515277860506
14439|2021-03|CAQUETA-FLORENCIA|3277.13|9.07|2021|174839|CAQUETA|FLORENCIA|CENTRO SUR|18|CAQUETA|18001|FLORENCIA|Cabecera Municipal|0.27600267786501004|5.187629762238402e-05|0.05187629762238402|0.018743701348097393|0.05187629762238402
14440|2021-03|CAQUETA-FLORENCIA|3277.13|9.07|2021|174839|CAQUETA|FLORENCIA|CENTRO SUR|18|CAQUETA|18001|FLORENCIA|Centros Poblados y Rural Disperso|0.27600267786501004|5.187629762238402e-05|0.05187629762238402|0.018743701348097393|0.05187629762238402
14441|2021-03|CAQUETA-FLORENCIA|3277.13|9.07|2021|174839|CAQUETA|FLORENCIA|CENTRO SUR|18|CAQUETA|18001|FLORENCIA|Total|0.27600267786501004|5.187629762238402e-05|0.05187629762238402|0.018743701348097393|0.05187629762238402
14442|2021-03|CAQUETA-FLORENCIA|3277.13|9.07|2021|174839|CAQUETA|FLORENCIA|PACIFICO|18|CAQUETA|18001|FLORENCIA|Cabecera Municipal|0.27600267786501004|5.187629762238402e-05|0.05187629762238402|0.018743701348097393|0.05187629762238402
14443|2021-03|CAQUETA-FLORENCIA|3277.13|9.07|2021|174839|CAQUETA|FLORENCIA|PACIFICO|18|CAQUETA|18001|FLORENCIA|Centros Poblados y Rural Disperso|0.27600267786501004|5.187629762238402e-05|0.05187629762238402|0.018743701348097393|0.05187629762238402
14444|2021-03|CAQUETA-FLORENCIA|3277.13|9.07|2021|174839|CAQUETA|FLORENCIA|PACIFICO|18|CAQUETA|18001|FLORENCIA|Total|0.27600267786501004|5.187629762238402e-05|0.05187629762238402|0.018743701348097393|0.05187629762238402
14445|2021-07|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|9.01|2021|58316|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|SAN ANDRES|CENTRO ORIENTE|88|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|88001|SAN ANDRES|Cabecera Municipal|0.47349281089716|0.00015450305233555113|0.15450305233555112|0.032475992866451746|0.15450305233555112
14446|2021-07|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|9.01|2021|58316|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|SAN ANDRES|CENTRO ORIENTE|88|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|88001|SAN ANDRES|Centros Poblados y Rural Disperso|0.47349281089716|0.00015450305233555113|0.15450305233555112|0.032475992866451746|0.15450305233555112
14447|2021-07|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|9.01|2021|58316|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|SAN ANDRES|CENTRO ORIENTE|88|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|88001|SAN ANDRES|Total|0.47349281089716|0.00015450305233555113|0.15450305233555112|0.032475992866451746|0.15450305233555112
14448|2021-07|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|9.01|2021|58316|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|SAN ANDRES|CARIBE|88|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|88001|SAN ANDRES|Cabecera Municipal|0.47349281089716|0.00015450305233555113|0.15450305233555112|0.032475992866451746|0.15450305233555112
14449|2021-07|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|9.01|2021|58316|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|SAN ANDRES|CARIBE|88|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|88001|SAN ANDRES|Centros Poblados y Rural Disperso|0.47349281089716|0.00015450305233555113|0.15450305233555112|0.032475992866451746|0.15450305233555112
14450|2021-07|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|9.01|2021|58316|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|SAN ANDRES|CARIBE|88|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA|88001|SAN ANDRES|Total|0.47349281089716|0.00015450305233555113|0.15450305233555112|0.032475992866451746|0.15450305233555112
14451|2018-12|CUNDINAMARCA-TOCANCIPA|750.2090000000001|8.983|2018|39996|CUNDINAMARCA|TOCANCIPA|CENTRO ORIENTE|25|CUNDINAMARCA|25817|TOCANCIPA|Cabecera Municipal|1.1832316462765602|0.0002245974597459746|0.2245974597459746|0.018757100710071008|0.2245974597459746
14452|2018-12|CUNDINAMARCA-TOCANCIPA|750.2090000000001|8.983|2018|39996|CUNDINAMARCA|TOCANCIPA|CENTRO ORIENTE|25|CUNDINAMARCA|25817|TOCANCIPA|Centros Poblados y Rural Disperso|1.1832316462765602|0.0002245974597459746|0.2245974597459746|0.018757100710071008|0.2245974597459746
14453|2018-12|CUNDINAMARCA-TOCANCIPA|750.2090000000001|8.983|2018|39996|CUNDINAMARCA|TOCANCIPA|CENTRO ORIENTE|25|CUNDINAMARCA|25817|TOCANCIPA|Total|1.1832316462765602|0.0002245974597459746|0.2245974597459746|0.018757100710071008|0.2245974597459746
14454|2019-05|ANTIOQUIA-LA CEJA|1166.02|8.965|2019|66746|ANTIOQUIA|LA CEJA|EJE CAFETERO|5|ANTIOQUIA|5376|LA CEJA|Cabecera Municipal|0.7629884636825099|0.00013431516495370508|0.13431516495370507|0.017469511281574927|0.13431516495370507
14455|2019-05|ANTIOQUIA-LA CEJA|1166.02|8.965|2019|66746|ANTIOQUIA|LA CEJA|EJE CAFETERO|5|ANTIOQUIA|5376|LA CEJA|Centros Poblados y Rural Disperso|0.7629884636825099|0.00013431516495370508|0.13431516495370507|0.017469511281574927|0.13431516495370507
14456|2019-05|ANTIOQUIA-LA CEJA|1166.02|8.965|2019|66746|ANTIOQUIA|LA CEJA|EJE CAFETERO|5|ANTIOQUIA|5376|LA CEJA|Total|0.7629884636825099|0.00013431516495370508|0.13431516495370507|0.017469511281574927|0.13431516495370507
14457|2020-06|CESAR-BOSCONIA|888.32|8.93|2020|43326|CESAR|BOSCONIA|CARIBE|20|CESAR|20060|BOSCONIA|Cabecera Municipal|0.9952633045416499|0.000206111803535983|0.20611180353598302|0.020503162073581684|0.20611180353598302
14458|2020-06|CESAR-BOSCONIA|888.32|8.93|2020|43326|CESAR|BOSCONIA|CARIBE|20|CESAR|20060|BOSCONIA|Centros Poblados y Rural Disperso|0.9952633045416499|0.000206111803535983|0.20611180353598302|0.020503162073581684|0.20611180353598302
14459|2020-06|CESAR-BOSCONIA|888.32|8.93|2020|43326|CESAR|BOSCONIA|CARIBE|20|CESAR|20060|BOSCONIA|Total|0.9952633045416499|0.000206111803535983|0.20611180353598302|0.020503162073581684|0.20611180353598302
14460|2018-09|ANTIOQUIA-SANTA ROSA DE OSOS|414.663|8.842|2018|36318|ANTIOQUIA|SANTA ROSA DE OSOS|EJE CAFETERO|5|ANTIOQUIA|5686|SANTA ROSA DE OSOS|Cabecera Municipal|2.08781478376878|0.0002434605429814417|0.2434605429814417|0.011417561539732364|0.2434605429814417
14461|2018-09|ANTIOQUIA-SANTA ROSA DE OSOS|414.663|8.842|2018|36318|ANTIOQUIA|SANTA ROSA DE OSOS|EJE CAFETERO|5|ANTIOQUIA|5686|SANTA ROSA DE OSOS|Centros Poblados y Rural Disperso|2.08781478376878|0.0002434605429814417|0.2434605429814417|0.011417561539732364|0.2434605429814417
14462|2018-09|ANTIOQUIA-SANTA ROSA DE OSOS|414.663|8.842|2018|36318|ANTIOQUIA|SANTA ROSA DE OSOS|EJE CAFETERO|5|ANTIOQUIA|5686|SANTA ROSA DE OSOS|Total|2.08781478376878|0.0002434605429814417|0.2434605429814417|0.011417561539732364|0.2434605429814417
14463|2021-02|HUILA-RIVERA|574.94|8.83|2021|25342|HUILA|RIVERA|CENTRO SUR|41|HUILA|41615|RIVERA|Cabecera Municipal|1.5125820100381902|0.00034843343066845553|0.34843343066845556|0.02268723857627654|0.34843343066845556
14464|2021-02|HUILA-RIVERA|574.94|8.83|2021|25342|HUILA|RIVERA|CENTRO SUR|41|HUILA|41615|RIVERA|Centros Poblados y Rural Disperso|1.5125820100381902|0.00034843343066845553|0.34843343066845556|0.02268723857627654|0.34843343066845556
14465|2021-02|HUILA-RIVERA|574.94|8.83|2021|25342|HUILA|RIVERA|CENTRO SUR|41|HUILA|41615|RIVERA|Total|1.5125820100381902|0.00034843343066845553|0.34843343066845556|0.02268723857627654|0.34843343066845556
14466|2021-03|VALLE DEL CAUCA-CAICEDONIA|464.07|8.8|2021|28674|VALLE DEL CAUCA|CAICEDONIA|PACIFICO|76|VALLE DEL CAUCA|76122|CAICEDONIA|Cabecera Municipal|1.86097658976039|0.0003068982353351468|0.3068982353351468|0.016184348189997907|0.3068982353351468
14467|2021-03|VALLE DEL CAUCA-CAICEDONIA|464.07|8.8|2021|28674|VALLE DEL CAUCA|CAICEDONIA|PACIFICO|76|VALLE DEL CAUCA|76122|CAICEDONIA|Centros Poblados y Rural Disperso|1.86097658976039|0.0003068982353351468|0.3068982353351468|0.016184348189997907|0.3068982353351468
14468|2021-03|VALLE DEL CAUCA-CAICEDONIA|464.07|8.8|2021|28674|VALLE DEL CAUCA|CAICEDONIA|PACIFICO|76|VALLE DEL CAUCA|76122|CAICEDONIA|Total|1.86097658976039|0.0003068982353351468|0.3068982353351468|0.016184348189997907|0.3068982353351468
14469|2021-06|SANTANDER-MALAGA|345.46|8.8|2021|21912|SANTANDER|MALAGA|CENTRO ORIENTE|68|SANTANDER|68432|MALAGA|Cabecera Municipal|2.48405126178513|0.00040160642570281126|0.40160642570281124|0.015765790434465132|0.40160642570281124
14470|2021-06|SANTANDER-MALAGA|345.46|8.8|2021|21912|SANTANDER|MALAGA|CENTRO ORIENTE|68|SANTANDER|68432|MALAGA|Centros Poblados y Rural Disperso|2.48405126178513|0.00040160642570281126|0.40160642570281124|0.015765790434465132|0.40160642570281124
14471|2021-06|SANTANDER-MALAGA|345.46|8.8|2021|21912|SANTANDER|MALAGA|CENTRO ORIENTE|68|SANTANDER|68432|MALAGA|Total|2.48405126178513|0.00040160642570281126|0.40160642570281124|0.015765790434465132|0.40160642570281124
14472|2017-07|ANTIOQUIA-BELLO|8292.422999999999|8.79|2017|510031|ANTIOQUIA|BELLO|EJE CAFETERO|5|ANTIOQUIA|5088|BELLO|Cabecera Municipal|0.10588813948033|1.7234246545798196e-05|0.017234246545798197|0.016258664669402446|0.017234246545798197
14473|2017-07|ANTIOQUIA-BELLO|8292.422999999999|8.79|2017|510031|ANTIOQUIA|BELLO|EJE CAFETERO|5|ANTIOQUIA|5088|BELLO|Centros Poblados y Rural Disperso|0.10588813948033|1.7234246545798196e-05|0.017234246545798197|0.016258664669402446|0.017234246545798197
14474|2017-07|ANTIOQUIA-BELLO|8292.422999999999|8.79|2017|510031|ANTIOQUIA|BELLO|EJE CAFETERO|5|ANTIOQUIA|5088|BELLO|Total|0.10588813948033|1.7234246545798196e-05|0.017234246545798197|0.016258664669402446|0.017234246545798197
14475|2020-04|HUILA-RIVERA|515.79|8.76|2020|25131|HUILA|RIVERA|CENTRO SUR|41|HUILA|41615|RIVERA|Cabecera Municipal|1.67000285959393|0.0003485734749910469|0.3485734749910469|0.020524053957263935|0.3485734749910469
14476|2020-04|HUILA-RIVERA|515.79|8.76|2020|25131|HUILA|RIVERA|CENTRO SUR|41|HUILA|41615|RIVERA|Centros Poblados y Rural Disperso|1.67000285959393|0.0003485734749910469|0.3485734749910469|0.020524053957263935|0.3485734749910469
14477|2020-04|HUILA-RIVERA|515.79|8.76|2020|25131|HUILA|RIVERA|CENTRO SUR|41|HUILA|41615|RIVERA|Total|1.67000285959393|0.0003485734749910469|0.3485734749910469|0.020524053957263935|0.3485734749910469
14478|2018-09|ANTIOQUIA-LA CEJA|1158.78|8.755|2018|64889|ANTIOQUIA|LA CEJA|EJE CAFETERO|5|ANTIOQUIA|5376|LA CEJA|Cabecera Municipal|0.74987045356242|0.00013492271417343466|0.13492271417343465|0.017857880380341813|0.13492271417343465
14479|2018-09|ANTIOQUIA-LA CEJA|1158.78|8.755|2018|64889|ANTIOQUIA|LA CEJA|EJE CAFETERO|5|ANTIOQUIA|5376|LA CEJA|Centros Poblados y Rural Disperso|0.74987045356242|0.00013492271417343466|0.13492271417343465|0.017857880380341813|0.13492271417343465
14480|2018-09|ANTIOQUIA-LA CEJA|1158.78|8.755|2018|64889|ANTIOQUIA|LA CEJA|EJE CAFETERO|5|ANTIOQUIA|5376|LA CEJA|Total|0.74987045356242|0.00013492271417343466|0.13492271417343465|0.017857880380341813|0.13492271417343465
14481|2018-08|ANTIOQUIA-SANTA ROSA DE OSOS|414.663|8.752|2018|36318|ANTIOQUIA|SANTA ROSA DE OSOS|EJE CAFETERO|5|ANTIOQUIA|5686|SANTA ROSA DE OSOS|Cabecera Municipal|2.06700282229018|0.00024098243295335648|0.24098243295335647|0.011417561539732364|0.24098243295335647
14482|2018-08|ANTIOQUIA-SANTA ROSA DE OSOS|414.663|8.752|2018|36318|ANTIOQUIA|SANTA ROSA DE OSOS|EJE CAFETERO|5|ANTIOQUIA|5686|SANTA ROSA DE OSOS|Centros Poblados y Rural Disperso|2.06700282229018|0.00024098243295335648|0.24098243295335647|0.011417561539732364|0.24098243295335647
14483|2018-08|ANTIOQUIA-SANTA ROSA DE OSOS|414.663|8.752|2018|36318|ANTIOQUIA|SANTA ROSA DE OSOS|EJE CAFETERO|5|ANTIOQUIA|5686|SANTA ROSA DE OSOS|Total|2.06700282229018|0.00024098243295335648|0.24098243295335647|0.011417561539732364|0.24098243295335647
14484|2021-01|VALLE DEL CAUCA-CAICEDONIA|464.07|8.75|2021|28674|VALLE DEL CAUCA|CAICEDONIA|PACIFICO|76|VALLE DEL CAUCA|76122|CAICEDONIA|Cabecera Municipal|1.8505985364409199|0.0003051544953616517|0.3051544953616517|0.016184348189997907|0.3051544953616517
14485|2021-01|VALLE DEL CAUCA-CAICEDONIA|464.07|8.75|2021|28674|VALLE DEL CAUCA|CAICEDONIA|PACIFICO|76|VALLE DEL CAUCA|76122|CAICEDONIA|Centros Poblados y Rural Disperso|1.8505985364409199|0.0003051544953616517|0.3051544953616517|0.016184348189997907|0.3051544953616517
14486|2021-01|VALLE DEL CAUCA-CAICEDONIA|464.07|8.75|2021|28674|VALLE DEL CAUCA|CAICEDONIA|PACIFICO|76|VALLE DEL CAUCA|76122|CAICEDONIA|Total|1.8505985364409199|0.0003051544953616517|0.3051544953616517|0.016184348189997907|0.3051544953616517
14487|2017-06|VALLE DEL CAUCA-PALMIRA|5957.525000000001|8.741|2017|345649|VALLE DEL CAUCA|PALMIRA|PACIFICO|76|VALLE DEL CAUCA|76520|PALMIRA|Cabecera Municipal|0.14650704477472998|2.528865988329201e-05|0.02528865988329201|0.017235765183755778|0.02528865988329201
