ID EMPRESA,NOMBRE EMPRESA,AÑO CARGUE,PERIODO CARGUE,NUAP,DEPARTAMENTO,MUNICIPIO,NUMERO DE SUSCRIPTORES ATENDIDOS,NUMERO DE SUSCRIPTORES PREDIO DESOCUPADO,COSTO DE RECOLECCION  Y TRANSPORTE,COSTO DE DISPOSICION FINAL,TONELADAS DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN ,TONELADAS MENSUALES DE RECHAZO DEL APROVECHAMIENTO DEL ÁREA DE PRESTACIÓN. ,TONELADAS MENSUALES DE BARRIDO Y LIMPIEZA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE LIMPIEZA URBANA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN-QNAZ,"TONELADAS MENSUALES EFECTIVAMENTE APROVECHADAS NO AFORADAS DE LA PERSONA PRESTADORA J DE RTA, REPORTADAS POR LAS ECA-QAJ. "
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2016,OCTUBRE,440605079,ANTIOQUIA,BARBOSA,3,0,115974.44,26557.23,85.71,0,0,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2016,OCTUBRE,440405001,ANTIOQUIA,MEDELLIN,722734,10239,115974.44,26557.23,49819.55,0,1816.72,0,,
2263,CARA LIMPIA S.A. E.S.P.,2016,OCTUBRE,326268547,SANTANDER,PIEDECUESTA,3929,7,123318.4,25205.44,255.42,0,11.16,0,,
2954,ASEO DEL NORTE S.A.S  E.S.P.,2016,OCTUBRE,388220001,CESAR,VALLEDUPAR,96277,1025,78094.92,31470.51,11172.66,0,1062.14,8.53,,
2043,ENVIASEO E.S.P.,2016,OCTUBRE,314105266,ANTIOQUIA,ENVIGADO,79030,81,123635.41,26669,5767.59,0,411.77,0,,
2895,VEOLIA ASEO CUCUTA SA ESP ,2016,OCTUBRE,346754001,NORTE DE SANTANDER,CUCUTA,109283,5302,84486,25783,7623,0,216,0,,
20318,ASEO ESPECIAL SOLEDAD S.A.S.  E.S.P. ,2016,OCTUBRE,388308758,ATLANTICO,SOLEDAD,93134,203,100800.21,31222.95,10631.83,0,636.86,3.1,,
23450,URBASER LA TEBAIDA S.A. E.S.P.,2016,OCTUBRE,358363401,QUINDIO,LA TEBAIDA,8763,72,90035.03,37410.35,657.83,0,39.47,0,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2016,OCTUBRE,372668276,SANTANDER,FLORIDABLANCA,2477,574,141463.21,25205.44,287.08,0,12.59,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2016,ABRIL,440505088,ANTIOQUIA,BELLO,4,0,115600.62,26669.37,65.25,0,0,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2016,ABRIL,440605079,ANTIOQUIA,BARBOSA,3,0,115600.62,26669.37,72.62,0,0,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2016,ABRIL,440705360,ANTIOQUIA,ITAGUI,846,14,115600.62,26669.37,376.35,0,0,0,,
96,EMPRESA DE SERVICIOS PÚBLICOS DE EL CARMEN DE VIBORAL E.S.P.,2017,FEBRERO,440305148,ANTIOQUIA,EL CARMEN DE VIBORAL,10324,0,88587.7,154419.16,437.8,0,35.02,39.4,,
20318,ASEO ESPECIAL SOLEDAD S.A.S.  E.S.P. ,2017,FEBRERO,388308758,ATLANTICO,SOLEDAD,94683,196,104292.64,31376.85,11370.06,0,814.33,20.89,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2017,FEBRERO,440605079,ANTIOQUIA,BARBOSA,3,0,117964.25,26780.74,98.58,0,0,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2017,FEBRERO,440505088,ANTIOQUIA,BELLO,3,0,117964.25,26780.74,51.45,0,0,0,,
3364,TERRANOVA SERVICIOS S.A. E.S.P,2017,ABRIL,338176364,VALLE DEL CAUCA,JAMUNDI,6036,973,158937,27801.33,244.155,0,19.532,0,,
22714,URBASER DUITAMA S.A. E.S.P.,2017,ABRIL,374415238,BOYACA,DUITAMA,58436,380,74549,46273,4089,0,463.74,96.52,,
22333,VEOLIA ASEO CALI  S.A   E. S. P.,2017,ABRIL,404376001,VALLE DEL CAUCA,CALI,221426,397,119270.81,27517.1,13986.43,0,861.3,0,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2017,ABRIL,372668276,SANTANDER,FLORIDABLANCA,3400,288,112308.31,24843.97,253.67,0,11.12,0,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2017,ABRIL,366154001,NORTE DE SANTANDER,CUCUTA,83018,6654,78508,26775,11382,0,433,0,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2017,ABRIL,372568001,SANTANDER,BUCARAMANGA,2881,610,107154.11,24843.97,399.72,0,17.52,0,,
22715,URBASER SOACHA S.A. E.S.P.,2017,ABRIL,359225754,CUNDINAMARCA,SOACHA,156739,4172,76494.73,28315.2,9511.57,0,1473.88,18,,
20593,PACARIBE S.A E.S.P,2017,ABRIL,314713001,BOLIVAR,CARTAGENA DE INDIAS,142354,1793,76995,27290,19271.44,0,1133.29,120.08,,
22341,PROMOVALLE S.A. ESP,2017,ABRIL,266176001,VALLE DEL CAUCA,CALI,151283,1172,123401.3,27887.14,13005.37,0,1035.78,0,,
1737,RUITOQUE S.A. E.S.P.,2017,MAYO,376968276,SANTANDER,FLORIDABLANCA,1096,480,378958.06,25143.73,45.55,0,0,0,,
2271,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE PIEDECUESTA E.S.P.,2017,MAYO,2168547,SANTANDER,PIEDECUESTA,26726,408,79002.12,26288.84,2097.31,0,33.04,0,,
20318,ASEO ESPECIAL SOLEDAD S.A.S.  E.S.P. ,2017,MAYO,388308758,ATLANTICO,SOLEDAD,94683,196,104292.64,32940.84,11370.06,0,814.33,20.89,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2017,MAYO,42476001,VALLE DEL CAUCA,CALI,125349,1352,123401.3,28257.19,10824.44,0,857.14,0,,
22715,URBASER SOACHA S.A. E.S.P.,2017,MAYO,359225754,CUNDINAMARCA,SOACHA,156739,4172,76494.73,28315.2,9511.57,0,1473.88,18,,
2018,VEOLIA ASEO PRADERA S.A.S. E.S.P.,2017,MAYO,166176563,VALLE DEL CAUCA,PRADERA,10385,306,146748,32437,766,0,18.4,0,,
2954,ASEO DEL NORTE S.A.S  E.S.P.,2017,MAYO,388220001,CESAR,VALLEDUPAR,98852,1389,84122.02,31853.58,11861.08,0,1128.76,8.53,,
175,"EMPRESA MUNICIPAL DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE FUNZA ",2017,MAYO,156125286,CUNDINAMARCA,FUNZA,25488,860,84802.8,28648.2,2016.78,0,112.97,129.6,,
1962,ASEO EL CERRITO S.A.  E.S.P.,2017,MAYO,166276248,VALLE DEL CAUCA,EL CERRITO,10011,285,115948,32437,734,0,16.8,4,,
20592,CORASEO S.A. E.S.P.,2016,ABRIL,488423162,CORDOBA,CERETE,10933,104,106218.02,37052.32,1264.225,0,45.002,0,,
2979,EMPRESA DE SERVICIOS URBANOS S.A.S E.S.P.,2017,MARZO,324173443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,9424,13,143136.97,57351.47,712.79,0,46.04,0,,
1962,ASEO EL CERRITO S.A.  E.S.P.,2017,MARZO,166276248,VALLE DEL CAUCA,EL CERRITO,10011,285,115541,32437,734,0,16.8,4,,
20682,ASEO URBANO DE LA COSTA S.A. E.S.P,2017,MARZO,212213001,BOLIVAR,CARTAGENA DE INDIAS,128955,2515,83346,27290,16529,0,535,57,,
22714,URBASER DUITAMA S.A. E.S.P.,2017,MARZO,374415238,BOYACA,DUITAMA,37423,763,94959,44061,2237.53,0,312.31,0,,
806,BIOAGRICOLA DEL LLANO S.A  EMPRESA DE SERVICIOS PUBLICOS,2017,MARZO,2450001,META,VILLAVICENCIO,144949,984,90297.92,30614.1,11921.95,0,1266.36,70.19,,
1967,ASEO CALDAS EMPRESA DE SERVICIOS PUBLICOS S.A.S. E.S.P.,2017,MARZO,128605129,ANTIOQUIA,CALDAS,20603,25,145506.9,27496.52,1182.198,0,20.18,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2017,MARZO,440905266,ANTIOQUIA,ENVIGADO,1,0,119970.12,26780.74,2.44,0,0,0,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2017,MARZO,372568001,SANTANDER,BUCARAMANGA,2527,526,107154.11,24843.97,372.63,0,16.34,0,,
20593,PACARIBE S.A E.S.P,2017,MARZO,314713001,BOLIVAR,CARTAGENA DE INDIAS,142354,1793,76995,27290,19271.44,0,1133.29,120.08,,
22087,FUTURASEO S.A.S E.S.P,2016,OCTUBRE,693105790,ANTIOQUIA,TARAZA,11557,21,100511.08,149345.2,304.87,0,24.5,0,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2017,AGOSTO,372768307,SANTANDER,GIRON,11501,807,98418.05,24904.22,985.15,0,14.12,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,ABRIL,648944650,LA GUAJIRA,SAN JUAN DEL CESAR,5998,84,114441.92,89611.28,568.23,0,28.42,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,ABRIL,649120013,CESAR,AGUSTIN CODAZZI,8190,58,142102.37,33092.54,769.91,0,37.5,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,ABRIL,649270742,SUCRE,SAN LUIS DE SINCE,5091,103,122812.16,36293.54,399.06,0,18.12,0,,
1845,URBASER COLOMBIA S.A. E.S.P.,2017,MARZO,472125269,CUNDINAMARCA,FACATATIVA,25140,219,103958,28288,2203.37,0,215.86,0,,
1845,URBASER COLOMBIA S.A. E.S.P.,2017,MAYO,472125269,CUNDINAMARCA,FACATATIVA,25140,219,103958,28315,2203.37,0,215.86,0,,
21785,URBASER TUNJA S.A.  E.S.P.,2017,AGOSTO,372815001,BOYACA,TUNJA,60130,461,76758,43577,4228,0,586.75,124.41,,
23450,URBASER LA TEBAIDA S.A. E.S.P.,2017,AGOSTO,358363401,QUINDIO,LA TEBAIDA,8924,13,91532.03,38791.79,709.01,0,45.25,0,,
1845,URBASER COLOMBIA S.A. E.S.P.,2016,JULIO,472125269,CUNDINAMARCA,FACATATIVA,25439,183,97803,27283,2112.11,0,197.28,0,,
1845,URBASER COLOMBIA S.A. E.S.P.,2016,OCTUBRE,472125269,CUNDINAMARCA,FACATATIVA,25439,183,101317,27594,2112.11,0,197.28,0,,
1737,RUITOQUE S.A. E.S.P.,2018,SEPTIEMBRE,377068547,SANTANDER,PIEDECUESTA,937,267,217615,26194,83.48,0,3.653,0,,
2711,EMPRESA DE SERVICIOS PÚBLICOS DE BARBOSA,2018,SEPTIEMBRE,176805079,ANTIOQUIA,BARBOSA,7924,50,103490.45,28483.32,577.36,0,52.91,2.13,,
166,EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.,2018,SEPTIEMBRE,90225175,CUNDINAMARCA,CHIA,38557,2021,117876.5,29742.57,2831.33,0,42.04,0,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2018,SEPTIEMBRE,366320011,CESAR,AGUACHICA,26831,3380,83344,51378,2541,0,195,0,,
175,"EMPRESA MUNICIPAL DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE FUNZA ",2018,SEPTIEMBRE,156125286,CUNDINAMARCA,FUNZA,26077,968,90164.23,29295.52,1818.75,0,98.92,60.72,,
2239,ASOCIACION DE SOCIOS SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL BARRIO CARTAGENA FACATATIVA,2018,SEPTIEMBRE,437225269,CUNDINAMARCA,FACATATIVA,358,0,7231,1149,32,0,0.96,31.04,,
2954,ASEO DEL NORTE S.A.S  E.S.P.,2018,SEPTIEMBRE,388220001,CESAR,VALLEDUPAR,103159,1210,87060.12,32604.15,11482.7,0.363,1026.292,57.132,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2017,JULIO,372568001,SANTANDER,BUCARAMANGA,1121,766,107154.11,24843.97,312.96,0,13.15,0,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2017,JULIO,372768307,SANTANDER,GIRON,11501,807,98418.05,24904.22,985.15,0,14.12,0,,
2895,VEOLIA ASEO CUCUTA SA ESP ,2018,SEPTIEMBRE,346754001,NORTE DE SANTANDER,CUCUTA,208997,18244,89921,27490,9056,0,213,0,,
1868,VEOLIA ASEO BUGA  S.A.  E.S.P.,2017,OCTUBRE,398176111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,35430,598,82109,32181,2603,0,121,18,,
1896,VEOLIA ASEO PALMIRA S.A.S. E.S.P.,2017,OCTUBRE,256276520,VALLE DEL CAUCA,PALMIRA,84135,2034,125618.12,32180.85,5967.84,0,217.5,103.14,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2017,OCTUBRE,42311001,"BOGOTA, D.C.","BOGOTA, D.C.",548765,2932,79488.09,21371.17,42020.37,0,2076.73,1334.6,,
2240,EMPRESA DE ASEO DE COPACABANA S.A. E.S.P.,2017,OCTUBRE,180105212,ANTIOQUIA,COPACABANA,19962,23,117741.22,27496.94,1095.038,0,24.418,0,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2017,OCTUBRE,366254874,NORTE DE SANTANDER,VILLA DEL ROSARIO,23545,3944,99357.9,27954.19,1800.4,0,52,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2017,OCTUBRE,440605079,ANTIOQUIA,BARBOSA,3,0,119613.06,27496.94,97.94,0,0,0,,
1213,EMPRESAS PUBICAS DE ZIPAQUIRA  E.P.Z ESP,2017,OCTUBRE,354325899,CUNDINAMARCA,ZIPAQUIRA,32419,909,117765,28678,2195,0,197,29,,
403,EMPRESA DE SERVICIOS PUBLICOS DE FUSAGASUGA E.S.P,2017,OCTUBRE,164525290,CUNDINAMARCA,FUSAGASUGA,40197,4374,124811.41,28648.25,2481.38,0,186.1,22,,
20318,ASEO ESPECIAL SOLEDAD S.A.S.  E.S.P. ,2017,OCTUBRE,388308758,ATLANTICO,SOLEDAD,98958,177,104078.7,32244.49,11213.362,0,709.228,15.363,,
2954,ASEO DEL NORTE S.A.S  E.S.P.,2017,OCTUBRE,388220001,CESAR,VALLEDUPAR,100972,1316,84133.96,31829.89,11687.853,0,1173.842,8.802,,
2979,EMPRESA DE SERVICIOS URBANOS S.A.S E.S.P.,2017,OCTUBRE,324173443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,9587,18,142941.37,57351.47,726.85,0,42.3,0,,
25659,URBASER POPAYAN S.A. E.S.P.,2017,SEPTIEMBRE,358419001,CAUCA,POPAYAN,85802,1298,89721.01,65845.93,6155.75,0,497.66,170.58,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2017,FEBRERO,631520011,CESAR,AGUACHICA,24368,3050,72505,55679,2326.25,0,116,0,,
21875,"EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE CAMPOALEGRE SOCIEDAD ANONIMA EMPRESA DE SERVICIOS PUBLICOS",2017,JUNIO,65041132,HUILA,CAMPOALEGRE,6865,14,133018.77,34712.22,430.06,0,10.75,2.15,,
2173,SERVIASEO ITAGÜÍ S.A.S. E.S.P.,2017,JUNIO,310205360,ANTIOQUIA,ITAGUI,84686,117,123782.32,27496.52,8394.215,0,249.937,0,,
2240,EMPRESA DE ASEO DE COPACABANA S.A. E.S.P.,2017,JUNIO,180105212,ANTIOQUIA,COPACABANA,19502,42,117370.08,27496.52,1088.658,0,24.158,0,,
22087,FUTURASEO S.A.S E.S.P,2017,JUNIO,346105045,ANTIOQUIA,APARTADO,32433,362,92425,36279.03,3896.87,0,79.67,0,,
20681,EMPRESA DE ASEO DE CAREPA S.A.S . E.S.P.,2017,JUNIO,314205147,ANTIOQUIA,CAREPA,12163,229,110190.15,36279,1019.07,0,17.97,0,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2017,JUNIO,42476001,VALLE DEL CAUCA,CALI,125349,1352,123401.29,28257.19,10824.44,0,857.14,0,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2017,JUNIO,366485001,CASANARE,YOPAL,13442,172,91271.99,47997.57,1546.85,0,66,0,,
2954,ASEO DEL NORTE S.A.S  E.S.P.,2017,JUNIO,388220001,CESAR,VALLEDUPAR,98852,1389,84122.02,31853.58,11861.078,0,1128.757,8.53,,
2263,CARA LIMPIA S.A. E.S.P.,2017,JUNIO,326268547,SANTANDER,PIEDECUESTA,3895,8,132712,24893.97,224.73,0,10.56,0,,
2403,EMPRESAS PUBLICAS DE CAICEDONIA E.S.P.,2017,JUNIO,382476122,VALLE DEL CAUCA,CAICEDONIA,6413,81,65930,31528,283,4,22,5,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2017,JUNIO,440905266,ANTIOQUIA,ENVIGADO,1,0,119970.12,27496.53,2.44,0,0,0,,
22715,URBASER SOACHA S.A. E.S.P.,2017,SEPTIEMBRE,359225754,CUNDINAMARCA,SOACHA,161466,3578,78795.6,28648.2,9879.6,0,1504.88,27.22,,
22333,VEOLIA ASEO CALI  S.A   E. S. P.,2017,JULIO,404376001,VALLE DEL CAUCA,CALI,224596,358,123699.8,28230.21,14354.92,0,861.3,0,,
3364,TERRANOVA SERVICIOS S.A. E.S.P,2017,JULIO,338176364,VALLE DEL CAUCA,JAMUNDI,7061,1292,164726,28257,264.15,0,21.132,0,,
2711,EMPRESA DE SERVICIOS PÚBLICOS DE BARBOSA,2017,JULIO,176805079,ANTIOQUIA,BARBOSA,7461,30,100185.78,27496.94,552.18,0,43.24,3.75,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2017,JULIO,42476001,VALLE DEL CAUCA,CALI,128800,1979,123699.8,28320.21,10695.8,0,877.21,0,,
27772,TRASH GLOBAL S.A. E.S.P.,2017,JULIO,374525269,CUNDINAMARCA,FACATATIVA,1803,299,105472,28648,113.56,0,0,0,,
2018,VEOLIA ASEO PRADERA S.A.S. E.S.P.,2017,JULIO,166176563,VALLE DEL CAUCA,PRADERA,10494,383,143490,32158,782,0,18.3,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2017,JULIO,441205631,ANTIOQUIA,SABANETA,5,0,119613.06,27496.94,80.37,0,0,0,,
1845,URBASER COLOMBIA S.A. E.S.P.,2017,SEPTIEMBRE,472125269,CUNDINAMARCA,FACATATIVA,26484,446,105472,28648,2138.16,0,200.68,0,,
1252,EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P,2017,AGOSTO,226117174,CALDAS,CHINCHINA,13877,545,104954.23,32799.22,875.02,0,28.84,0,,
166,EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.,2017,AGOSTO,90225175,CUNDINAMARCA,CHIA,37307,2569,114685.95,28648.25,2748.565,0,61.985,0,,
2199,ASEO GIRARDOTA S.A.S E.S.P.,2017,AGOSTO,242105308,ANTIOQUIA,GIRARDOTA,9093,15,116857.72,27496.94,781.392,0,24.078,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2017,AGOSTO,440705360,ANTIOQUIA,ITAGUI,834,0,119613.06,27496.94,375.2,0,70.19,0,,
20593,PACARIBE S.A E.S.P,2017,AGOSTO,314713001,BOLIVAR,CARTAGENA DE INDIAS,146140,2120,93800,27398,17831.18,0,1026.19,111.38,,
21875,"EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE CAMPOALEGRE SOCIEDAD ANONIMA EMPRESA DE SERVICIOS PUBLICOS",2017,SEPTIEMBRE,65041132,HUILA,CAMPOALEGRE,6886,19,134328,34712.22,422.5,0,10.56,2.11,,
2173,SERVIASEO ITAGÜÍ S.A.S. E.S.P.,2017,SEPTIEMBRE,310205360,ANTIOQUIA,ITAGUI,87691,101,123775.34,27496.94,8799.91,0,249.295,0,,
23365,PROMOCALI S.A. E.S.P.,2017,SEPTIEMBRE,266276001,VALLE DEL CAUCA,CALI,191507,803,123699.8,28320.21,14913.73,0,1666.03,0,,
1967,ASEO CALDAS EMPRESA DE SERVICIOS PUBLICOS S.A.S. E.S.P.,2017,SEPTIEMBRE,128605129,ANTIOQUIA,CALDAS,20937,21,145522.74,27496.94,1198.007,0,27.933,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2017,SEPTIEMBRE,440605079,ANTIOQUIA,BARBOSA,3,0,119613.06,27496.94,97.94,0,0,0,,
2239,ASOCIACION DE SOCIOS SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL BARRIO CARTAGENA FACATATIVA,2017,SEPTIEMBRE,437125269,CUNDINAMARCA,FACATATIVA,1278,19,3482.48,553.55,194.03,0,4.71,152.4,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2017,SEPTIEMBRE,366254874,NORTE DE SANTANDER,VILLA DEL ROSARIO,23545,3944,99357.9,27954.19,1800.4,0,52,0,,
20592,CORASEO S.A. E.S.P.,2016,JUNIO,488523162,CORDOBA,CERETE,1359,2,106218.02,37052.32,109.395,0,3.905,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,JUNIO,648944650,LA GUAJIRA,SAN JUAN DEL CESAR,5998,84,114441.92,89611.28,568.228,0,28.42,0,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2016,JUNIO,748873275,TOLIMA,FLANDES,5854,2,118298.66,35712.14,292.26,0,20.46,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,JULIO,649547001,MAGDALENA,SANTA MARTA,118196,818,78095.63,30324.23,14640.575,0,1690.52,41.28,,
2044,INTERASEO S.A.S.  E.S.P.,2016,JULIO,649647288,MAGDALENA,FUNDACION,10715,91,85943.6,94058.96,833.362,0,21.3,0,,
2690,BIOGER S.A.S. E.S.P.,2016,JULIO,650920060,CESAR,BOSCONIA,6957,101,83891.76,73600,676.93,0,14.97,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,AGOSTO,649908685,ATLANTICO,SANTO TOMAS,5379,3,95808.16,31222.95,509.775,0,63.605,0.933,,
2044,INTERASEO S.A.S.  E.S.P.,2016,AGOSTO,648844001,LA GUAJIRA,RIOHACHA,32346,208,77976.57,0,3405.697,0,104.062,18.06,,
2044,INTERASEO S.A.S.  E.S.P.,2016,AGOSTO,649073001,TOLIMA,IBAGUE,163574,7195,87927.67,31985.31,11406.715,0,729.17,152.093,,
2690,BIOGER S.A.S. E.S.P.,2016,SEPTIEMBRE,651113836,BOLIVAR,TURBACO,20237,397,94368.92,22500,1791.01,0,14.79,0,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2016,SEPTIEMBRE,748873275,TOLIMA,FLANDES,5823,4,123826.47,36135.69,248.26,0,17.38,0,,
20592,CORASEO S.A. E.S.P.,2016,SEPTIEMBRE,488723660,CORDOBA,SAHAGUN,11503,43,116922.51,37023.77,902.63,0,40,0,,
2338,"CORPORACION ACUEDUCTO MULTIVEREDAL CARMIN, CUCHILLAS, MAMPUESTO Y ANEXOS",2016,OCTUBRE,699005615,ANTIOQUIA,RIONEGRO,5963,4,3213,6557.24,651.101,0,13.48,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,OCTUBRE,649805686,ANTIOQUIA,SANTA ROSA DE OSOS,6004,3,151073.57,26557.24,384.728,0,8.915,0,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2016,OCTUBRE,748725290,CUNDINAMARCA,FUSAGASUGA,1920,6,202247.7,36135.69,133.28,0,1.17,0,,
2372,EMPRESA DE ASEO DE BUCARAMANGA S.A. E.S.P.,2016,OCTUBRE,579568001,SANTANDER,BUCARAMANGA,138153,279,73748.75,25205.44,30384.81,9.56,832.18,293.16,,
2690,BIOGER S.A.S. E.S.P.,2016,OCTUBRE,650920060,CESAR,BOSCONIA,6957,101,83891.76,73600,676.93,0,14.97,0,,
2682,VEOLIA ASEO SUR OCCIDENTE S.A.  E.S.P.,2016,NOVIEMBRE,719076400,VALLE DEL CAUCA,LA UNION,7745,114,159036,31109,527,0,11,0,,
2690,BIOGER S.A.S. E.S.P.,2016,NOVIEMBRE,651313657,BOLIVAR,SAN JUAN NEPOMUCENO,6471,373,97052.73,38113.85,479.45,0,1.96,0,,
22322,AGUAS DEL NORTE ANTIOQUEÑO S.A E.S.P,2016,NOVIEMBRE,623805887,ANTIOQUIA,YARUMAL,9158,117,99762.91,154418.06,349.48,0,11.45,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,NOVIEMBRE,649547001,MAGDALENA,SANTA MARTA,118196,818,78095.63,30324.23,14640.575,0,1690.52,41.28,,
2044,INTERASEO S.A.S.  E.S.P.,2016,NOVIEMBRE,649120013,CESAR,AGUSTIN CODAZZI,8222,70,142597.41,33056.26,755.747,0,36.907,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,NOVIEMBRE,650008520,ATLANTICO,PALMAR DE VARELA,3836,4,94835.43,27401.06,489.395,0,32.877,0,,
2044,INTERASEO S.A.S.  E.S.P.,2017,ENERO,648844001,LA GUAJIRA,RIOHACHA,32630,229,78863.95,57499.87,4080.633,0,152.448,38.518,,
3159,ASEO URBANO DE LOS PATIOS S.A. E.S.P.,2017,ENERO,638354405,NORTE DE SANTANDER,LOS PATIOS,23120,2321,93283,27427,2180,0,46,0,,
2044,INTERASEO S.A.S.  E.S.P.,2017,ENERO,649073001,TOLIMA,IBAGUE,166455,4220,91226.94,31220.62,12172.615,0,743.69,143.828,,
2044,INTERASEO S.A.S.  E.S.P.,2017,ENERO,649120013,CESAR,AGUSTIN CODAZZI,8288,88,144916.2,32532.74,848.512,0,40.817,0,,
21700,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS ASEO PLUS PEREIRA S.A E.S.P,2017,ENERO,735466001,RISARALDA,PEREIRA,9450,31,77128.2,26934.22,414.32,0,40.1,7.69,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2017,ENERO,748673268,TOLIMA,ESPINAL,17675,476,113436.58,35250.92,1771.48,0,186.89,0,,
28331,EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO VILLA SAN DIEGO DE UBATE EMSERVILLA S.A E.S.P,2016,MAYO,695025843,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,7481,133,150599,26873.23,515.92,0,61.36,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,MAYO,649747053,MAGDALENA,ARACATACA,4002,14,101688.56,92728.95,363.497,0,10.957,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,MAYO,649647288,MAGDALENA,FUNDACION,10534,159,85396.81,94314.7,876.593,0,20.465,0,,
2690,BIOGER S.A.S. E.S.P.,2016,MAYO,651313657,BOLIVAR,SAN JUAN NEPOMUCENO,6608,97,102678.29,22000,466.65,0,2.12,0,,
2044,INTERASEO S.A.S.  E.S.P.,2016,MAYO,648944650,LA GUAJIRA,SAN JUAN DEL CESAR,5998,84,114441.92,89611.28,568.228,0,28.42,0,,
21872,EMPRESAS PUBLICAS MUNICIPALES DE SIBATE  S.C.A.  E.S.P ,2016,NOVIEMBRE,768025740,CUNDINAMARCA,SIBATE,6399,12,105720,27594,445.89,0,28.42,0,,
