DP;DPNOM;DPMP;MPIO;AÑO;ÁREA GEOGRÁFICA;Total
73;Tolima;73616;Rioblanco;2019;Total;22.660
73;Tolima;73616;Rioblanco;2020;Cabecera Municipal;3.757
73;Tolima;73616;Rioblanco;2020;Centros Poblados y Rural Disperso;18.860
73;Tolima;73616;Rioblanco;2020;Total;22.617
73;Tolima;73616;Rioblanco;2021;Cabecera Municipal;3.887
73;Tolima;73616;Rioblanco;2021;Centros Poblados y Rural Disperso;18.793
73;Tolima;73616;Rioblanco;2021;Total;22.680
73;Tolima;73616;Rioblanco;2022;Cabecera Municipal;4.004
73;Tolima;73616;Rioblanco;2022;Centros Poblados y Rural Disperso;18.728
73;Tolima;73616;Rioblanco;2022;Total;22.732
73;Tolima;73616;Rioblanco;2023;Cabecera Municipal;4.122
73;Tolima;73616;Rioblanco;2023;Centros Poblados y Rural Disperso;18.662
73;Tolima;73616;Rioblanco;2023;Total;22.784
73;Tolima;73616;Rioblanco;2024;Cabecera Municipal;4.157
73;Tolima;73616;Rioblanco;2024;Centros Poblados y Rural Disperso;18.605
73;Tolima;73616;Rioblanco;2024;Total;22.762
73;Tolima;73616;Rioblanco;2025;Cabecera Municipal;4.170
73;Tolima;73616;Rioblanco;2025;Centros Poblados y Rural Disperso;18.555
73;Tolima;73616;Rioblanco;2025;Total;22.725
73;Tolima;73616;Rioblanco;2026;Cabecera Municipal;4.193
73;Tolima;73616;Rioblanco;2026;Centros Poblados y Rural Disperso;18.543
73;Tolima;73616;Rioblanco;2026;Total;22.736
73;Tolima;73616;Rioblanco;2027;Cabecera Municipal;4.200
73;Tolima;73616;Rioblanco;2027;Centros Poblados y Rural Disperso;18.505
73;Tolima;73616;Rioblanco;2027;Total;22.705
73;Tolima;73616;Rioblanco;2028;Cabecera Municipal;4.219
73;Tolima;73616;Rioblanco;2028;Centros Poblados y Rural Disperso;18.510
73;Tolima;73616;Rioblanco;2028;Total;22.729
73;Tolima;73616;Rioblanco;2029;Cabecera Municipal;4.223
73;Tolima;73616;Rioblanco;2029;Centros Poblados y Rural Disperso;18.515
73;Tolima;73616;Rioblanco;2029;Total;22.738
73;Tolima;73616;Rioblanco;2030;Cabecera Municipal;4.246
73;Tolima;73616;Rioblanco;2030;Centros Poblados y Rural Disperso;18.526
73;Tolima;73616;Rioblanco;2030;Total;22.772
73;Tolima;73616;Rioblanco;2031;Cabecera Municipal;4.250
73;Tolima;73616;Rioblanco;2031;Centros Poblados y Rural Disperso;18.543
73;Tolima;73616;Rioblanco;2031;Total;22.793
73;Tolima;73616;Rioblanco;2032;Cabecera Municipal;4.264
73;Tolima;73616;Rioblanco;2032;Centros Poblados y Rural Disperso;18.556
73;Tolima;73616;Rioblanco;2032;Total;22.820
73;Tolima;73616;Rioblanco;2033;Cabecera Municipal;4.269
73;Tolima;73616;Rioblanco;2033;Centros Poblados y Rural Disperso;18.579
73;Tolima;73616;Rioblanco;2033;Total;22.848
73;Tolima;73616;Rioblanco;2034;Cabecera Municipal;4.275
73;Tolima;73616;Rioblanco;2034;Centros Poblados y Rural Disperso;18.594
73;Tolima;73616;Rioblanco;2034;Total;22.869
73;Tolima;73616;Rioblanco;2035;Cabecera Municipal;4.278
73;Tolima;73616;Rioblanco;2035;Centros Poblados y Rural Disperso;18.608
73;Tolima;73616;Rioblanco;2035;Total;22.886
73;Tolima;73622;Roncesvalles;2018;Cabecera Municipal;1.875
73;Tolima;73622;Roncesvalles;2018;Centros Poblados y Rural Disperso;3.584
73;Tolima;73622;Roncesvalles;2018;Total;5.459
73;Tolima;73622;Roncesvalles;2019;Cabecera Municipal;1.876
73;Tolima;73622;Roncesvalles;2019;Centros Poblados y Rural Disperso;3.591
73;Tolima;73622;Roncesvalles;2019;Total;5.467
73;Tolima;73622;Roncesvalles;2020;Cabecera Municipal;1.877
73;Tolima;73622;Roncesvalles;2020;Centros Poblados y Rural Disperso;3.602
73;Tolima;73622;Roncesvalles;2020;Total;5.479
73;Tolima;73622;Roncesvalles;2021;Cabecera Municipal;1.904
73;Tolima;73622;Roncesvalles;2021;Centros Poblados y Rural Disperso;3.590
73;Tolima;73622;Roncesvalles;2021;Total;5.494
73;Tolima;73622;Roncesvalles;2022;Cabecera Municipal;1.930
73;Tolima;73622;Roncesvalles;2022;Centros Poblados y Rural Disperso;3.577
73;Tolima;73622;Roncesvalles;2022;Total;5.507
73;Tolima;73622;Roncesvalles;2023;Cabecera Municipal;1.955
73;Tolima;73622;Roncesvalles;2023;Centros Poblados y Rural Disperso;3.565
73;Tolima;73622;Roncesvalles;2023;Total;5.520
73;Tolima;73622;Roncesvalles;2024;Cabecera Municipal;1.960
73;Tolima;73622;Roncesvalles;2024;Centros Poblados y Rural Disperso;3.564
73;Tolima;73622;Roncesvalles;2024;Total;5.524
73;Tolima;73622;Roncesvalles;2025;Cabecera Municipal;1.979
73;Tolima;73622;Roncesvalles;2025;Centros Poblados y Rural Disperso;3.545
73;Tolima;73622;Roncesvalles;2025;Total;5.524
73;Tolima;73622;Roncesvalles;2026;Cabecera Municipal;1.982
73;Tolima;73622;Roncesvalles;2026;Centros Poblados y Rural Disperso;3.539
73;Tolima;73622;Roncesvalles;2026;Total;5.521
73;Tolima;73622;Roncesvalles;2027;Cabecera Municipal;1.991
73;Tolima;73622;Roncesvalles;2027;Centros Poblados y Rural Disperso;3.536
73;Tolima;73622;Roncesvalles;2027;Total;5.527
73;Tolima;73622;Roncesvalles;2028;Cabecera Municipal;2.002
73;Tolima;73622;Roncesvalles;2028;Centros Poblados y Rural Disperso;3.537
73;Tolima;73622;Roncesvalles;2028;Total;5.539
73;Tolima;73622;Roncesvalles;2029;Cabecera Municipal;1.997
73;Tolima;73622;Roncesvalles;2029;Centros Poblados y Rural Disperso;3.532
73;Tolima;73622;Roncesvalles;2029;Total;5.529
73;Tolima;73622;Roncesvalles;2030;Cabecera Municipal;2.011
73;Tolima;73622;Roncesvalles;2030;Centros Poblados y Rural Disperso;3.535
73;Tolima;73622;Roncesvalles;2030;Total;5.546
73;Tolima;73622;Roncesvalles;2031;Cabecera Municipal;2.012
73;Tolima;73622;Roncesvalles;2031;Centros Poblados y Rural Disperso;3.544
73;Tolima;73622;Roncesvalles;2031;Total;5.556
73;Tolima;73622;Roncesvalles;2032;Cabecera Municipal;2.019
73;Tolima;73622;Roncesvalles;2032;Centros Poblados y Rural Disperso;3.538
73;Tolima;73622;Roncesvalles;2032;Total;5.557
73;Tolima;73622;Roncesvalles;2033;Cabecera Municipal;2.019
73;Tolima;73622;Roncesvalles;2033;Centros Poblados y Rural Disperso;3.537
73;Tolima;73622;Roncesvalles;2033;Total;5.556
73;Tolima;73622;Roncesvalles;2034;Cabecera Municipal;2.025
73;Tolima;73622;Roncesvalles;2034;Centros Poblados y Rural Disperso;3.554
73;Tolima;73622;Roncesvalles;2034;Total;5.579
73;Tolima;73622;Roncesvalles;2035;Cabecera Municipal;2.030
73;Tolima;73622;Roncesvalles;2035;Centros Poblados y Rural Disperso;3.552
73;Tolima;73622;Roncesvalles;2035;Total;5.582
73;Tolima;73624;Rovira;2018;Cabecera Municipal;10.080
73;Tolima;73624;Rovira;2018;Centros Poblados y Rural Disperso;11.594
73;Tolima;73624;Rovira;2018;Total;21.674
73;Tolima;73624;Rovira;2019;Cabecera Municipal;10.146
73;Tolima;73624;Rovira;2019;Centros Poblados y Rural Disperso;11.410
73;Tolima;73624;Rovira;2019;Total;21.556
73;Tolima;73624;Rovira;2020;Cabecera Municipal;10.207
73;Tolima;73624;Rovira;2020;Centros Poblados y Rural Disperso;11.284
73;Tolima;73624;Rovira;2020;Total;21.491
73;Tolima;73624;Rovira;2021;Cabecera Municipal;10.307
73;Tolima;73624;Rovira;2021;Centros Poblados y Rural Disperso;11.244
73;Tolima;73624;Rovira;2021;Total;21.551
73;Tolima;73624;Rovira;2022;Cabecera Municipal;10.395
73;Tolima;73624;Rovira;2022;Centros Poblados y Rural Disperso;11.205
73;Tolima;73624;Rovira;2022;Total;21.600
73;Tolima;73624;Rovira;2023;Cabecera Municipal;10.485
73;Tolima;73624;Rovira;2023;Centros Poblados y Rural Disperso;11.165
73;Tolima;73624;Rovira;2023;Total;21.650
73;Tolima;73624;Rovira;2024;Cabecera Municipal;10.545
73;Tolima;73624;Rovira;2024;Centros Poblados y Rural Disperso;11.136
73;Tolima;73624;Rovira;2024;Total;21.681
73;Tolima;73624;Rovira;2025;Cabecera Municipal;10.594
73;Tolima;73624;Rovira;2025;Centros Poblados y Rural Disperso;11.118
73;Tolima;73624;Rovira;2025;Total;21.712
73;Tolima;73624;Rovira;2026;Cabecera Municipal;10.634
73;Tolima;73624;Rovira;2026;Centros Poblados y Rural Disperso;11.083
73;Tolima;73624;Rovira;2026;Total;21.717
73;Tolima;73624;Rovira;2027;Cabecera Municipal;10.686
73;Tolima;73624;Rovira;2027;Centros Poblados y Rural Disperso;11.079
73;Tolima;73624;Rovira;2027;Total;21.765
73;Tolima;73624;Rovira;2028;Cabecera Municipal;10.720
73;Tolima;73624;Rovira;2028;Centros Poblados y Rural Disperso;11.062
73;Tolima;73624;Rovira;2028;Total;21.782
73;Tolima;73624;Rovira;2029;Cabecera Municipal;10.757
73;Tolima;73624;Rovira;2029;Centros Poblados y Rural Disperso;11.081
73;Tolima;73624;Rovira;2029;Total;21.838
73;Tolima;73624;Rovira;2030;Cabecera Municipal;10.787
73;Tolima;73624;Rovira;2030;Centros Poblados y Rural Disperso;11.088
73;Tolima;73624;Rovira;2030;Total;21.875
73;Tolima;73624;Rovira;2031;Cabecera Municipal;10.815
73;Tolima;73624;Rovira;2031;Centros Poblados y Rural Disperso;11.078
73;Tolima;73624;Rovira;2031;Total;21.893
73;Tolima;73624;Rovira;2032;Cabecera Municipal;10.835
73;Tolima;73624;Rovira;2032;Centros Poblados y Rural Disperso;11.112
73;Tolima;73624;Rovira;2032;Total;21.947
73;Tolima;73624;Rovira;2033;Cabecera Municipal;10.854
73;Tolima;73624;Rovira;2033;Centros Poblados y Rural Disperso;11.117
73;Tolima;73624;Rovira;2033;Total;21.971
73;Tolima;73624;Rovira;2034;Cabecera Municipal;10.868
73;Tolima;73624;Rovira;2034;Centros Poblados y Rural Disperso;11.117
73;Tolima;73624;Rovira;2034;Total;21.985
73;Tolima;73624;Rovira;2035;Cabecera Municipal;10.897
73;Tolima;73624;Rovira;2035;Centros Poblados y Rural Disperso;11.118
73;Tolima;73624;Rovira;2035;Total;22.015
73;Tolima;73671;Saldaña;2018;Cabecera Municipal;8.502
73;Tolima;73671;Saldaña;2018;Centros Poblados y Rural Disperso;5.933
73;Tolima;73671;Saldaña;2018;Total;14.435
73;Tolima;73671;Saldaña;2019;Cabecera Municipal;8.519
73;Tolima;73671;Saldaña;2019;Centros Poblados y Rural Disperso;5.931
73;Tolima;73671;Saldaña;2019;Total;14.450
73;Tolima;73671;Saldaña;2020;Cabecera Municipal;8.544
73;Tolima;73671;Saldaña;2020;Centros Poblados y Rural Disperso;5.929
73;Tolima;73671;Saldaña;2020;Total;14.473
73;Tolima;73671;Saldaña;2021;Cabecera Municipal;8.605
73;Tolima;73671;Saldaña;2021;Centros Poblados y Rural Disperso;5.909
73;Tolima;73671;Saldaña;2021;Total;14.514
73;Tolima;73671;Saldaña;2022;Cabecera Municipal;8.657
73;Tolima;73671;Saldaña;2022;Centros Poblados y Rural Disperso;5.889
73;Tolima;73671;Saldaña;2022;Total;14.546
73;Tolima;73671;Saldaña;2023;Cabecera Municipal;8.712
73;Tolima;73671;Saldaña;2023;Centros Poblados y Rural Disperso;5.868
73;Tolima;73671;Saldaña;2023;Total;14.580
73;Tolima;73671;Saldaña;2024;Cabecera Municipal;8.759
73;Tolima;73671;Saldaña;2024;Centros Poblados y Rural Disperso;5.847
73;Tolima;73671;Saldaña;2024;Total;14.606
73;Tolima;73671;Saldaña;2025;Cabecera Municipal;8.813
73;Tolima;73671;Saldaña;2025;Centros Poblados y Rural Disperso;5.835
73;Tolima;73671;Saldaña;2025;Total;14.648
73;Tolima;73671;Saldaña;2026;Cabecera Municipal;8.845
73;Tolima;73671;Saldaña;2026;Centros Poblados y Rural Disperso;5.828
73;Tolima;73671;Saldaña;2026;Total;14.673
73;Tolima;73671;Saldaña;2027;Cabecera Municipal;8.883
73;Tolima;73671;Saldaña;2027;Centros Poblados y Rural Disperso;5.814
73;Tolima;73671;Saldaña;2027;Total;14.697
73;Tolima;73671;Saldaña;2028;Cabecera Municipal;8.907
73;Tolima;73671;Saldaña;2028;Centros Poblados y Rural Disperso;5.813
73;Tolima;73671;Saldaña;2028;Total;14.720
73;Tolima;73671;Saldaña;2029;Cabecera Municipal;8.931
73;Tolima;73671;Saldaña;2029;Centros Poblados y Rural Disperso;5.817
73;Tolima;73671;Saldaña;2029;Total;14.748
73;Tolima;73671;Saldaña;2030;Cabecera Municipal;8.960
73;Tolima;73671;Saldaña;2030;Centros Poblados y Rural Disperso;5.812
73;Tolima;73671;Saldaña;2030;Total;14.772
73;Tolima;73671;Saldaña;2031;Cabecera Municipal;8.990
73;Tolima;73671;Saldaña;2031;Centros Poblados y Rural Disperso;5.833
73;Tolima;73671;Saldaña;2031;Total;14.823
73;Tolima;73671;Saldaña;2032;Cabecera Municipal;9.002
73;Tolima;73671;Saldaña;2032;Centros Poblados y Rural Disperso;5.827
73;Tolima;73671;Saldaña;2032;Total;14.829
73;Tolima;73671;Saldaña;2033;Cabecera Municipal;9.020
73;Tolima;73671;Saldaña;2033;Centros Poblados y Rural Disperso;5.841
73;Tolima;73671;Saldaña;2033;Total;14.861
73;Tolima;73671;Saldaña;2034;Cabecera Municipal;9.028
73;Tolima;73671;Saldaña;2034;Centros Poblados y Rural Disperso;5.842
73;Tolima;73671;Saldaña;2034;Total;14.870
73;Tolima;73671;Saldaña;2035;Cabecera Municipal;9.054
73;Tolima;73671;Saldaña;2035;Centros Poblados y Rural Disperso;5.843
73;Tolima;73671;Saldaña;2035;Total;14.897
73;Tolima;73675;San Antonio;2018;Cabecera Municipal;4.351
73;Tolima;73675;San Antonio;2018;Centros Poblados y Rural Disperso;8.545
73;Tolima;73675;San Antonio;2018;Total;12.896
73;Tolima;73675;San Antonio;2019;Cabecera Municipal;4.294
73;Tolima;73675;San Antonio;2019;Centros Poblados y Rural Disperso;8.397
73;Tolima;73675;San Antonio;2019;Total;12.691
73;Tolima;73675;San Antonio;2020;Cabecera Municipal;4.265
73;Tolima;73675;San Antonio;2020;Centros Poblados y Rural Disperso;8.305
73;Tolima;73675;San Antonio;2020;Total;12.570
73;Tolima;73675;San Antonio;2021;Cabecera Municipal;4.330
73;Tolima;73675;San Antonio;2021;Centros Poblados y Rural Disperso;8.275
73;Tolima;73675;San Antonio;2021;Total;12.605
73;Tolima;73675;San Antonio;2022;Cabecera Municipal;4.387
73;Tolima;73675;San Antonio;2022;Centros Poblados y Rural Disperso;8.247
73;Tolima;73675;San Antonio;2022;Total;12.634
73;Tolima;73675;San Antonio;2023;Cabecera Municipal;4.445
73;Tolima;73675;San Antonio;2023;Centros Poblados y Rural Disperso;8.218
73;Tolima;73675;San Antonio;2023;Total;12.663
73;Tolima;73675;San Antonio;2024;Cabecera Municipal;4.474
73;Tolima;73675;San Antonio;2024;Centros Poblados y Rural Disperso;8.188
73;Tolima;73675;San Antonio;2024;Total;12.662
73;Tolima;73675;San Antonio;2025;Cabecera Municipal;4.493
73;Tolima;73675;San Antonio;2025;Centros Poblados y Rural Disperso;8.176
73;Tolima;73675;San Antonio;2025;Total;12.669
73;Tolima;73675;San Antonio;2026;Cabecera Municipal;4.514
73;Tolima;73675;San Antonio;2026;Centros Poblados y Rural Disperso;8.160
73;Tolima;73675;San Antonio;2026;Total;12.674
73;Tolima;73675;San Antonio;2027;Cabecera Municipal;4.527
73;Tolima;73675;San Antonio;2027;Centros Poblados y Rural Disperso;8.154
73;Tolima;73675;San Antonio;2027;Total;12.681
73;Tolima;73675;San Antonio;2028;Cabecera Municipal;4.541
73;Tolima;73675;San Antonio;2028;Centros Poblados y Rural Disperso;8.151
73;Tolima;73675;San Antonio;2028;Total;12.692
73;Tolima;73675;San Antonio;2029;Cabecera Municipal;4.555
73;Tolima;73675;San Antonio;2029;Centros Poblados y Rural Disperso;8.142
73;Tolima;73675;San Antonio;2029;Total;12.697
73;Tolima;73675;San Antonio;2030;Cabecera Municipal;4.575
73;Tolima;73675;San Antonio;2030;Centros Poblados y Rural Disperso;8.161
73;Tolima;73675;San Antonio;2030;Total;12.736
73;Tolima;73675;San Antonio;2031;Cabecera Municipal;4.571
73;Tolima;73675;San Antonio;2031;Centros Poblados y Rural Disperso;8.162
73;Tolima;73675;San Antonio;2031;Total;12.733
73;Tolima;73675;San Antonio;2032;Cabecera Municipal;4.586
73;Tolima;73675;San Antonio;2032;Centros Poblados y Rural Disperso;8.169
73;Tolima;73675;San Antonio;2032;Total;12.755
73;Tolima;73675;San Antonio;2033;Cabecera Municipal;4.602
73;Tolima;73675;San Antonio;2033;Centros Poblados y Rural Disperso;8.176
73;Tolima;73675;San Antonio;2033;Total;12.778
73;Tolima;73675;San Antonio;2034;Cabecera Municipal;4.608
73;Tolima;73675;San Antonio;2034;Centros Poblados y Rural Disperso;8.180
73;Tolima;73675;San Antonio;2034;Total;12.788
73;Tolima;73675;San Antonio;2035;Cabecera Municipal;4.615
73;Tolima;73675;San Antonio;2035;Centros Poblados y Rural Disperso;8.180
73;Tolima;73675;San Antonio;2035;Total;12.795
73;Tolima;73678;San Luis;2018;Cabecera Municipal;3.765
73;Tolima;73678;San Luis;2018;Centros Poblados y Rural Disperso;9.788
73;Tolima;73678;San Luis;2018;Total;13.553
73;Tolima;73678;San Luis;2019;Cabecera Municipal;3.766
73;Tolima;73678;San Luis;2019;Centros Poblados y Rural Disperso;9.715
73;Tolima;73678;San Luis;2019;Total;13.481
73;Tolima;73678;San Luis;2020;Cabecera Municipal;3.772
73;Tolima;73678;San Luis;2020;Centros Poblados y Rural Disperso;9.679
73;Tolima;73678;San Luis;2020;Total;13.451
73;Tolima;73678;San Luis;2021;Cabecera Municipal;3.844
73;Tolima;73678;San Luis;2021;Centros Poblados y Rural Disperso;9.645
73;Tolima;73678;San Luis;2021;Total;13.489
73;Tolima;73678;San Luis;2022;Cabecera Municipal;3.908
73;Tolima;73678;San Luis;2022;Centros Poblados y Rural Disperso;9.611
73;Tolima;73678;San Luis;2022;Total;13.519
73;Tolima;73678;San Luis;2023;Cabecera Municipal;3.973
73;Tolima;73678;San Luis;2023;Centros Poblados y Rural Disperso;9.577
73;Tolima;73678;San Luis;2023;Total;13.550
73;Tolima;73678;San Luis;2024;Cabecera Municipal;3.998
73;Tolima;73678;San Luis;2024;Centros Poblados y Rural Disperso;9.554
73;Tolima;73678;San Luis;2024;Total;13.552
73;Tolima;73678;San Luis;2025;Cabecera Municipal;4.005
73;Tolima;73678;San Luis;2025;Centros Poblados y Rural Disperso;9.537
73;Tolima;73678;San Luis;2025;Total;13.542
73;Tolima;73678;San Luis;2026;Cabecera Municipal;4.030
73;Tolima;73678;San Luis;2026;Centros Poblados y Rural Disperso;9.515
73;Tolima;73678;San Luis;2026;Total;13.545
73;Tolima;73678;San Luis;2027;Cabecera Municipal;4.041
73;Tolima;73678;San Luis;2027;Centros Poblados y Rural Disperso;9.503
73;Tolima;73678;San Luis;2027;Total;13.544
73;Tolima;73678;San Luis;2028;Cabecera Municipal;4.052
73;Tolima;73678;San Luis;2028;Centros Poblados y Rural Disperso;9.497
73;Tolima;73678;San Luis;2028;Total;13.549
73;Tolima;73678;San Luis;2029;Cabecera Municipal;4.066
73;Tolima;73678;San Luis;2029;Centros Poblados y Rural Disperso;9.501
73;Tolima;73678;San Luis;2029;Total;13.567
73;Tolima;73678;San Luis;2030;Cabecera Municipal;4.084
73;Tolima;73678;San Luis;2030;Centros Poblados y Rural Disperso;9.509
73;Tolima;73678;San Luis;2030;Total;13.593
73;Tolima;73678;San Luis;2031;Cabecera Municipal;4.097
73;Tolima;73678;San Luis;2031;Centros Poblados y Rural Disperso;9.513
73;Tolima;73678;San Luis;2031;Total;13.610
73;Tolima;73678;San Luis;2032;Cabecera Municipal;4.099
73;Tolima;73678;San Luis;2032;Centros Poblados y Rural Disperso;9.518
73;Tolima;73678;San Luis;2032;Total;13.617
73;Tolima;73678;San Luis;2033;Cabecera Municipal;4.111
73;Tolima;73678;San Luis;2033;Centros Poblados y Rural Disperso;9.519
73;Tolima;73678;San Luis;2033;Total;13.630
73;Tolima;73678;San Luis;2034;Cabecera Municipal;4.119
73;Tolima;73678;San Luis;2034;Centros Poblados y Rural Disperso;9.533
73;Tolima;73678;San Luis;2034;Total;13.652
73;Tolima;73678;San Luis;2035;Cabecera Municipal;4.120
73;Tolima;73678;San Luis;2035;Centros Poblados y Rural Disperso;9.539
73;Tolima;73678;San Luis;2035;Total;13.659
73;Tolima;73686;Santa Isabel;2018;Cabecera Municipal;2.171
73;Tolima;73686;Santa Isabel;2018;Centros Poblados y Rural Disperso;3.598
73;Tolima;73686;Santa Isabel;2018;Total;5.769
73;Tolima;73686;Santa Isabel;2019;Cabecera Municipal;2.153
73;Tolima;73686;Santa Isabel;2019;Centros Poblados y Rural Disperso;3.557
73;Tolima;73686;Santa Isabel;2019;Total;5.710
73;Tolima;73686;Santa Isabel;2020;Cabecera Municipal;2.144
73;Tolima;73686;Santa Isabel;2020;Centros Poblados y Rural Disperso;3.529
73;Tolima;73686;Santa Isabel;2020;Total;5.673
73;Tolima;73686;Santa Isabel;2021;Cabecera Municipal;2.173
73;Tolima;73686;Santa Isabel;2021;Centros Poblados y Rural Disperso;3.516
73;Tolima;73686;Santa Isabel;2021;Total;5.689
73;Tolima;73686;Santa Isabel;2022;Cabecera Municipal;2.198
73;Tolima;73686;Santa Isabel;2022;Centros Poblados y Rural Disperso;3.504
73;Tolima;73686;Santa Isabel;2022;Total;5.702
73;Tolima;73686;Santa Isabel;2023;Cabecera Municipal;2.223
73;Tolima;73686;Santa Isabel;2023;Centros Poblados y Rural Disperso;3.492
73;Tolima;73686;Santa Isabel;2023;Total;5.715
73;Tolima;73686;Santa Isabel;2024;Cabecera Municipal;2.232
73;Tolima;73686;Santa Isabel;2024;Centros Poblados y Rural Disperso;3.485
73;Tolima;73686;Santa Isabel;2024;Total;5.717
73;Tolima;73686;Santa Isabel;2025;Cabecera Municipal;2.244
73;Tolima;73686;Santa Isabel;2025;Centros Poblados y Rural Disperso;3.476
73;Tolima;73686;Santa Isabel;2025;Total;5.720
73;Tolima;73686;Santa Isabel;2026;Cabecera Municipal;2.254
73;Tolima;73686;Santa Isabel;2026;Centros Poblados y Rural Disperso;3.470
73;Tolima;73686;Santa Isabel;2026;Total;5.724
73;Tolima;73686;Santa Isabel;2027;Cabecera Municipal;2.258
73;Tolima;73686;Santa Isabel;2027;Centros Poblados y Rural Disperso;3.467
73;Tolima;73686;Santa Isabel;2027;Total;5.725
73;Tolima;73686;Santa Isabel;2028;Cabecera Municipal;2.270
73;Tolima;73686;Santa Isabel;2028;Centros Poblados y Rural Disperso;3.468
73;Tolima;73686;Santa Isabel;2028;Total;5.738
73;Tolima;73686;Santa Isabel;2029;Cabecera Municipal;2.275
73;Tolima;73686;Santa Isabel;2029;Centros Poblados y Rural Disperso;3.468
73;Tolima;73686;Santa Isabel;2029;Total;5.743
73;Tolima;73686;Santa Isabel;2030;Cabecera Municipal;2.291
73;Tolima;73686;Santa Isabel;2030;Centros Poblados y Rural Disperso;3.472
