|PERIODO_NUEVO|AUX_LOC|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|AÑO|Total_x|Departamento|Municipio|REGION|Tasa_apro|Ton_percapita_apro|kg_percapita_apro
1030|2017-05|META-VILLAVICENCIO|11921.95|405.5289|2017|521700|META|VILLAVICENCIO|LLANO |3.28963369793316|0.0007773220241518114|0.7773220241518114
1031|2019-12|ANTIOQUIA-ITAGUI|7555.36|405.18|2019|283794|ANTIOQUIA|ITAGUI|EJE CAFETERO|5.089855713305881|0.0014277257447303327|1.4277257447303326
1032|2019-09|BOYACA-DUITAMA|699.76|404.72|2019|124780|BOYACA|DUITAMA|CENTRO ORIENTE|36.64348833840359|0.00324346850456804|3.24346850456804
1033|2021-07|SANTANDER-BUCARAMANGA|14412.27|403.72|2021|614269|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|2.724893847795524|0.0006572364875974533|0.6572364875974532
1034|2021-04|BOYACA-DUITAMA|2559.61|403.25|2021|127592|BOYACA|DUITAMA|CENTRO ORIENTE|13.610160453075743|0.003160464605931406|3.160464605931406
1035|2020-02|ANTIOQUIA-ENVIGADO|11054.759999999998|402.27|2020|242197|ANTIOQUIA|ENVIGADO|EJE CAFETERO|3.511119373869144|0.0016609206554994487|1.6609206554994487
1036|2021-03|MAGDALENA-SANTA MARTA|16094.587|401.8200000000001|2021|546979|MAGDALENA|SANTA MARTA|CARIBE|2.435803141859922|0.0007346168682892764|0.7346168682892764
1037|2021-07|CUNDINAMARCA-ZIPAQUIRA|2577.0|401.49|2021|152195|CUNDINAMARCA|ZIPAQUIRA|CENTRO ORIENTE|13.479649083931792|0.002637997306087585|2.637997306087585
1038|2020-06|ANTIOQUIA-ENVIGADO|5527.379999999999|401.38|2020|242197|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.770049723719632|0.0016572459609326292|1.657245960932629
1039|2019-08|BOYACA-DUITAMA|699.76|400.52|2019|124780|BOYACA|DUITAMA|CENTRO ORIENTE|36.401643218089944|0.003209809264305177|3.2098092643051768
1040|2020-05|CUNDINAMARCA-MOSQUERA|3033.1800000000003|400.48|2020|150665|CUNDINAMARCA|MOSQUERA|CENTRO ORIENTE|11.663356302021748|0.002658082500912621|2.658082500912621
1041|2020-05|CUNDINAMARCA-MOSQUERA|3033.1800000000003|400.48|2020|150665|CUNDINAMARCA|MOSQUERA|PACIFICO|11.663356302021748|0.002658082500912621|2.658082500912621
1042|2020-08|MAGDALENA-SANTA MARTA|14911.478|399.99|2020|538612|MAGDALENA|SANTA MARTA|CARIBE|2.612355653945135|0.0007426310590926307|0.7426310590926307
1043|2020-01|BOYACA-TUNJA|8602.86|398.87|2020|179263|BOYACA|TUNJA|CENTRO ORIENTE|4.431037145082111|0.0022250548077405825|2.2250548077405825
1044|2021-11|HUILA-NEIVA|9017.31|397.78|2021|367400|HUILA|NEIVA|CENTRO SUR|4.224919783029158|0.0010826891671203048|1.0826891671203047
1045|2021-11|SANTANDER-BUCARAMANGA|14412.27|397.72|2021|614269|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|2.6854845951955406|0.0006474687799644781|0.647468779964478
1046|2021-08|SANTANDER-BUCARAMANGA|14412.27|396.75200000000007|2021|614269|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|2.679123577505659|0.0006458929231330249|0.6458929231330249
1047|2019-10|HUILA-NEIVA|8160.46|396.73|2019|361049|HUILA|NEIVA|CENTRO SUR|4.636218197796239|0.0010988259211353584|1.0988259211353584
1048|2019-04|TOLIMA-IBAGUE|12898.535|396.52274|2019|536087|TOLIMA|IBAGUE|CENTRO SUR|2.982482270889333|0.0007396611743989316|0.7396611743989315
1049|2019-05|HUILA-NEIVA|8152.46|394.88305|2019|361049|HUILA|NEIVA|CENTRO SUR|4.619950874675611|0.001093710410498298|1.093710410498298
1050|2021-02|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2749.85|394.32|2021|129639|VALLE DEL CAUCA|GUADALAJARA DE BUGA|PACIFICO|12.54130660873935|0.0030416772730428344|3.0416772730428345
1051|2020-11|MAGDALENA-SANTA MARTA|14911.478|393.65|2020|538612|MAGDALENA|SANTA MARTA|CARIBE|2.572013772116117|0.0007308600625310984|0.7308600625310984
1052|2020-04|ANTIOQUIA-ENVIGADO|5527.379999999999|393.48|2020|242197|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.6456562053485495|0.001624627885564231|1.6246278855642309
1053|2017-06|CORDOBA-MONTERIA|9783.81|392.654|2017|484400|CORDOBA|MONTERIA|CARIBE|3.8584522089401587|0.0008105986787778696|0.8105986787778696
1054|2019-10|MAGDALENA-SANTA MARTA|14416.702|392.53|2019|521239|MAGDALENA|SANTA MARTA|CARIBE|2.6505763431891673|0.0007530710480221165|0.7530710480221164
1055|2020-03|ANTIOQUIA-ENVIGADO|62477.28|391.96|2020|242197|ANTIOQUIA|ENVIGADO|EJE CAFETERO|0.6234527409588536|0.0016183520027085389|1.618352002708539
1056|2018-07|GUAVIARE-SAN JOSE DEL GUAVIARE|907.71|391.678|2018|52815|GUAVIARE|SAN JOSE DEL GUAVIARE|LLANO |30.143267445905302|0.007416037110669318|7.4160371106693175
1057|2019-11|MAGDALENA-SANTA MARTA|14416.702|389.98|2019|521239|MAGDALENA|SANTA MARTA|CARIBE|2.633810869984241|0.0007481788584507299|0.74817885845073
1058|2017-10|ATLANTICO-BARRANQUILLA|33912.0|389.2937|2017|1180860|ATLANTICO|BARRANQUILLA|CARIBE|1.1349242492273695|0.0003296696475450096|0.32966964754500955
1059|2021-05|META-ACACIAS|1646.51|389.16|2021|92607|META|ACACIAS|LLANO |19.11704745857629|0.004202274126145972|4.202274126145972
1060|2020-12|LA GUAJIRA-RIOHACHA|4068.977|389.02|2020|201839|LA GUAJIRA|RIOHACHA|CARIBE|8.7263405515975|0.0019273777614831622|1.9273777614831622
1061|2020-05|NORTE DE SANTANDER-CUCUTA|19994.13|388.67|2020|777106|NORTE DE SANTANDER|CUCUTA|CENTRO ORIENTE|1.9068528367054576|0.0005001505586110518|0.5001505586110518
1062|2021-02|MAGDALENA-SANTA MARTA|16094.587|387.36|2021|546979|MAGDALENA|SANTA MARTA|CARIBE|2.350207775816777|0.0007081807528259769|0.7081807528259769
1063|2020-04|SANTANDER-BUCARAMANGA|15176.28|387.11|2020|607428|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|2.4873115690090652|0.000637293638093733|0.637293638093733
1064|2021-06|VALLE DEL CAUCA-TULUA|4216.78|387.0100000000001|2021|220032|VALLE DEL CAUCA|TULUA|PACIFICO|8.406334780691562|0.0017588805264688778|1.7588805264688778
1065|2018-12|SANTANDER-BUCARAMANGA|18150.42|385.835|2018|581130|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|2.081515387007786|0.0006639392218608573|0.6639392218608573
1066|2018-04|SANTANDER-BUCARAMANGA|19495.38|385.453|2018|581130|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|1.9388171511726893|0.0006632818818508767|0.6632818818508767
1067|2019-09|HUILA-NEIVA|8375.44|385.41|2019|361049|HUILA|NEIVA|CENTRO SUR|4.399230668257076|0.0010674728360970396|1.0674728360970396
1068|2019-12|CASANARE-YOPAL|3487.03|384.37|2019|173610|CASANARE|YOPAL|LLANO |9.92844965645503|0.0022139853695063647|2.2139853695063647
1069|2020-03|CUNDINAMARCA-CHIA|3059.0|384.24|2020|149570|CUNDINAMARCA|CHIA|CENTRO ORIENTE|11.159256978891975|0.0025689643645116|2.5689643645116003
1070|2021-04|META-ACACIAS|1646.51|383.88000000000005|2021|92607|META|ACACIAS|LLANO |18.90671250350918|0.004145258997699959|4.145258997699959
1071|2019-11|CUNDINAMARCA-FUNZA|1826.166|383.76|2019|99387|CUNDINAMARCA|FUNZA|CENTRO ORIENTE|17.365287344463116|0.003861269582540976|3.861269582540976
1072|2019-08|MAGDALENA-SANTA MARTA|14416.702|383.53|2019|521239|MAGDALENA|SANTA MARTA|CARIBE|2.591378297313177|0.0007358044965936931|0.7358044965936931
1073|2020-05|ANTIOQUIA-ENVIGADO|5527.379999999999|382.94|2020|242197|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.479175408438123|0.0015811095926043675|1.5811095926043675
1074|2020-05|HUILA-NEIVA|8014.71|382.85|2020|364408|HUILA|NEIVA|CENTRO SUR|4.559062394314539|0.001050608109591447|1.050608109591447
1075|2017-10|CUNDINAMARCA-SOACHA|9879.6|382.711|2017|618820|CUNDINAMARCA|SOACHA|CENTRO ORIENTE|3.7292867074482547|0.0006184528618984519|0.6184528618984519
1076|2019-11|CASANARE-YOPAL|3486.59|382.22|2019|173610|CASANARE|YOPAL|LLANO |9.879523677823412|0.002201601290248258|2.201601290248258
1077|2021-08|ANTIOQUIA-SABANETA|2357.6220000000003|381.2|2021|89364|ANTIOQUIA|SABANETA|EJE CAFETERO|13.918392652023387|0.004265699834385211|4.26569983438521
1078|2019-06|BOLIVAR-CARTAGENA DE INDIAS|37267.0|381.079|2019|1003685|BOLIVAR|CARTAGENA DE INDIAS|CARIBE|1.0122136643412802|0.00037967987964351364|0.37967987964351363
1079|2021-10|BOYACA-DUITAMA|2365.95|380.81|2021|127592|BOYACA|DUITAMA|CENTRO ORIENTE|13.863970641774308|0.002984591510439526|2.984591510439526
1080|2019-04|BOLIVAR-CARTAGENA DE INDIAS|37267.0|379.55795000000006|2019|1003685|BOLIVAR|CARTAGENA DE INDIAS|CARIBE|1.0082142184263092|0.00037816441413391657|0.37816441413391655
1081|2017-08|CORDOBA-MONTERIA|9091.89|379.174|2017|484400|CORDOBA|MONTERIA|CARIBE|4.003499501217604|0.0007827704376548307|0.7827704376548307
1082|2021-03|CESAR-VALLEDUPAR|13092.293|376.99|2021|544134|CESAR|VALLEDUPAR|CARIBE|2.7988869192220553|0.0006928256642665226|0.6928256642665226
1083|2019-12|CUNDINAMARCA-FUNZA|1826.166|376.8|2019|99387|CUNDINAMARCA|FUNZA|CENTRO ORIENTE|17.104213138105628|0.0037912403030577442|3.7912403030577444
1084|2019-01|CUNDINAMARCA-CHIA|2931.45|376.7625|2019|141308|CUNDINAMARCA|CHIA|CENTRO ORIENTE|11.38870311384169|0.0026662503184533078|2.666250318453308
1085|2021-06|META-ACACIAS|1646.51|376.58|2021|92607|META|ACACIAS|LLANO |18.614100213040448|0.004066431263295431|4.066431263295431
1086|2021-11|ATLANTICO-SOLEDAD|15547.453|376.00000000000006|2021|677070|ATLANTICO|SOLEDAD|CARIBE|2.361296887050818|0.0005553340127313277|0.5553340127313277
1087|2020-12|META-ACACIAS|1486.91|375.94|2020|91829|META|ACACIAS|LLANO |20.180905601631906|0.004093913687397227|4.093913687397227
1088|2019-07|CUNDINAMARCA-CHIA|2994.62|375.913|2019|141308|CUNDINAMARCA|CHIA|CENTRO ORIENTE|11.152924478116667|0.0026602386276785464|2.6602386276785466
1089|2019-05|CUNDINAMARCA-CHIA|2931.45|375.6692|2019|141308|CUNDINAMARCA|CHIA|CENTRO ORIENTE|11.359409119574524|0.0026585133184250007|2.6585133184250007
1090|2021-01|META-ACACIAS|1646.51|374.74|2021|92607|META|ACACIAS|LLANO |18.540012368583795|0.004046562354897578|4.046562354897579
1091|2021-09|ANTIOQUIA-SABANETA|2357.6220000000003|374.58|2021|89364|ANTIOQUIA|SABANETA|EJE CAFETERO|13.709820869759994|0.004191620786894051|4.191620786894051
1092|2019-11|ANTIOQUIA-ENVIGADO|5255.759999999999|373.58|2019|236114|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.63630194658699|0.0015822018177659943|1.5822018177659944
1093|2018-12|ANTIOQUIA-ENVIGADO|5273.77|373.453|2018|228848|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.613037948032156|0.0016318822974201216|1.6318822974201217
1094|2017-08|CUNDINAMARCA-SOACHA|9879.6|373.003|2017|618820|CUNDINAMARCA|SOACHA|CENTRO ORIENTE|3.6381297510495623|0.0006027649397239908|0.6027649397239908
1095|2020-01|CUNDINAMARCA-FUNZA|3785.7|372.72|2020|105086|CUNDINAMARCA|FUNZA|CENTRO ORIENTE|8.963019608408963|0.003546809280018271|3.546809280018271
1096|2019-06|HUILA-NEIVA|8196.04|371.5992|2019|361049|HUILA|NEIVA|CENTRO SUR|4.33724146553697|0.0010292209644674269|1.0292209644674268
1097|2019-12|META-ACACIAS|1471.18|369.58|2019|90124|META|ACACIAS|LLANO |20.077576653121536|0.004100794460964893|4.1007944609648925
1098|2020-02|CASANARE-YOPAL|7597.852|367.9500000000001|2020|177688|CASANARE|YOPAL|LLANO |4.619120585723825|0.0020707644860654636|2.0707644860654635
1099|2021-04|VALLE DEL CAUCA-TULUA|4216.78|367.88|2021|220032|VALLE DEL CAUCA|TULUA|PACIFICO|8.024150100552713|0.0016719386271087842|1.6719386271087842
1100|2019-03|ANTIOQUIA-ENVIGADO|5478.509999999999|367.552|2019|236114|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.287172458998897|0.0015566717771923733|1.5566717771923733
1101|2019-03|TOLIMA-IBAGUE|12898.535|366.60879000000006|2019|536087|TOLIMA|IBAGUE|CENTRO SUR|2.7637000834952885|0.0006838606233689682|0.6838606233689682
1102|2019-07|TOLIMA-IBAGUE|12568.485|365.0276099999999|2019|536087|TOLIMA|IBAGUE|CENTRO SUR|2.8223393057023505|0.0006809111394232651|0.6809111394232651
1103|2019-11|CALDAS-MANIZALES|11293.12|364.49|2019|440608|CALDAS|MANIZALES|EJE CAFETERO|3.1266271559950964|0.0008272432638535841|0.8272432638535842
1104|2019-07|ANTIOQUIA-BELLO|8950.052|364.2682|2019|538527|ANTIOQUIA|BELLO|EJE CAFETERO|3.910840428268721|0.0006764158528727435|0.6764158528727435
1105|2021-10|MAGDALENA-SANTA MARTA|16904.055|363.57|2021|546979|MAGDALENA|SANTA MARTA|CARIBE|2.1055009012530674|0.0006646873097504657|0.6646873097504656
1106|2019-06|CUNDINAMARCA-CHIA|2931.45|363.56000000000006|2019|141308|CUNDINAMARCA|CHIA|CENTRO ORIENTE|11.033653919107987|0.0025728196563534977|2.5728196563534977
1107|2020-11|CAUCA-POPAYAN|6996.94|363.3499999999999|2020|325477|CAUCA|POPAYAN|PACIFICO|4.936626138372264|0.0011163615247774801|1.11636152477748
1108|2019-05|ANTIOQUIA-ENVIGADO|5478.509999999999|362.635|2019|236114|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.2082862178562594|0.0015358470908120652|1.5358470908120652
1109|2020-04|SANTANDER-BARRANCABERMEJA|4266.42|362.6|2020|210729|SANTANDER|BARRANCABERMEJA|CENTRO ORIENTE|7.833191474653383|0.0017206934024268138|1.720693402426814
1110|2020-06|SANTANDER-BUCARAMANGA|14948.249999999998|362.38|2020|607428|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|2.366852311106728|0.0005965809939614242|0.5965809939614242
1111|2019-02|ANTIOQUIA-ENVIGADO|5478.509999999999|362.2731|2019|236114|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.202474801709381|0.0015343143566243424|1.5343143566243425
1112|2018-10|SANTANDER-BUCARAMANGA|31195.27|361.45|2018|581130|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|1.1453978740502813|0.0006219778707001875|0.6219778707001875
1113|2021-07|ATLANTICO-MALAMBO|3372.905|361.25|2021|142095|ATLANTICO|MALAMBO|CARIBE|9.674210095724467|0.00254231324114149|2.54231324114149
1114|2020-01|CASANARE-YOPAL|7597.852|359.63|2020|177688|CASANARE|YOPAL|LLANO |4.51939445166197|0.002023940840124263|2.0239408401242627
1115|2019-09|ANTIOQUIA-ENVIGADO|5255.759999999999|359.59|2019|236114|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.403697009091153|0.0015229507780140101|1.5229507780140101
1116|2019-04|ANTIOQUIA-ENVIGADO|5478.509999999999|359.413|2019|236114|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.156521762962617|0.0015222011401272268|1.5222011401272268
1117|2021-10|CESAR-VALLEDUPAR|12780.648|359.36999999999995|2021|544134|CESAR|VALLEDUPAR|CARIBE|2.7349277603729303|0.0006604439347660685|0.6604439347660686
1118|2021-02|BOYACA-TUNJA|4804.79|358.86|2021|180568|BOYACA|TUNJA|CENTRO ORIENTE|6.949735167952903|0.0019873953302910817|1.9873953302910816
1119|2020-06|META-ACACIAS|1472.18|358.73|2020|91829|META|ACACIAS|LLANO |19.59298927855547|0.00390650012523277|3.90650012523277
1120|2019-05|CAUCA-POPAYAN|7233.2|358.6111|2019|321991|CAUCA|POPAYAN|PACIFICO|4.723656783293779|0.0011137301974278786|1.1137301974278786
1121|2019-06|SANTANDER-BUCARAMANGA|20906.18|358.095|2019|595635|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|1.6840216748513646|0.000601198720693042|0.6011987206930419
1122|2021-08|VALLE DEL CAUCA-PALMIRA|6561.51|357.32000000000005|2021|356259|VALLE DEL CAUCA|PALMIRA|PACIFICO|5.164456996341868|0.0010029781703760467|1.0029781703760468
1123|2020-01|CUNDINAMARCA-CHIA|6118.0|357.03000000000003|2020|149570|CUNDINAMARCA|CHIA|CENTRO ORIENTE|5.513951286712185|0.0023870428561877386|2.3870428561877386
1124|2019-07|ANTIOQUIA-ENVIGADO|5255.759999999999|356.477|2019|236114|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.351780938688085|0.0015097664687396765|1.5097664687396766
1125|2020-11|META-ACACIAS|1486.91|355.90000000000003|2020|91829|META|ACACIAS|LLANO |19.312897151632562|0.0038756819741040415|3.8756819741040416
1126|2019-12|NARINO-PASTO|10322.36|355.29999999999995|2019|392748|NARINO|PASTO|PACIFICO|3.327508086977858|0.0009046513285872874|0.9046513285872874
1127|2019-02|BOLIVAR-CARTAGENA DE INDIAS|37267.0|355.16025|2019|1003685|BOLIVAR|CARTAGENA DE INDIAS|CARIBE|0.9440187581998299|0.0003538562895729238|0.3538562895729238
1128|2021-07|HUILA-NEIVA|9017.31|355.04|2021|367400|HUILA|NEIVA|CENTRO SUR|3.788164121058219|0.0009663581927054981|0.966358192705498
1129|2019-12|MAGDALENA-SANTA MARTA|14416.702|354.62|2019|521239|MAGDALENA|SANTA MARTA|CARIBE|2.400732987880164|0.0006803404963941685|0.6803404963941685
1130|2021-01|LA GUAJIRA-RIOHACHA|4669.798|353.92|2021|206435|LA GUAJIRA|RIOHACHA|CARIBE|7.044981426107119|0.0017144379586794877|1.7144379586794876
1131|2020-03|CALDAS-MANIZALES|11407.08|353.57|2020|446160|CALDAS|MANIZALES|EJE CAFETERO|3.006381450004889|0.0007924735520889367|0.7924735520889367
1132|2019-05|MAGDALENA-SANTA MARTA|15778.462|353.0616|2019|521239|MAGDALENA|SANTA MARTA|CARIBE|2.188643855066486|0.0006773506970890513|0.6773506970890513
1133|2017-03|SANTANDER-BUCARAMANGA|31475.87|352.828|2017|570253|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|1.1085216241016205|0.000618721865557919|0.618721865557919
1134|2018-06|GUAVIARE-SAN JOSE DEL GUAVIARE|901.53|352.382|2018|52815|GUAVIARE|SAN JOSE DEL GUAVIARE|LLANO |28.102610071520168|0.006672006058884786|6.6720060588847865
1135|2020-10|LA GUAJIRA-RIOHACHA|4068.977|352.24|2020|201839|LA GUAJIRA|RIOHACHA|CARIBE|7.967037130274313|0.001745153315266128|1.745153315266128
1136|2020-09|META-ACACIAS|1486.91|351.80999999999995|2020|91829|META|ACACIAS|LLANO |19.133418900104417|0.003831142667349094|3.831142667349094
1137|2016-04|ANTIOQUIA-MEDELLIN|52125.6|351.4358|2016|2351077|ANTIOQUIA|MEDELLIN|EJE CAFETERO|0.6696944570943162|0.00014947864319203496|0.14947864319203497
1138|2020-07|VALLE DEL CAUCA-PALMIRA|6203.94|351.42|2020|354285|VALLE DEL CAUCA|PALMIRA|PACIFICO|5.360803983305265|0.0009919132901477625|0.9919132901477624
1139|2020-10|VALLE DEL CAUCA-PALMIRA|6210.32|351.42|2020|354285|VALLE DEL CAUCA|PALMIRA|PACIFICO|5.355591657090955|0.0009919132901477625|0.9919132901477624
1140|2020-12|VALLE DEL CAUCA-TULUA|3910.72|351.04999999999995|2020|218812|VALLE DEL CAUCA|TULUA|PACIFICO|8.237187835101379|0.0016043452827084435|1.6043452827084435
1141|2018-12|CUNDINAMARCA-CHIA|2831.33|350.67400000000004|2018|132181|CUNDINAMARCA|CHIA|CENTRO ORIENTE|11.020539257650212|0.0026529834091132617|2.652983409113262
1142|2020-06|NARINO-PASTO|10328.5|350.64|2020|392589|NARINO|PASTO|PACIFICO|3.2834104618911257|0.0008931477957864331|0.8931477957864331
1143|2017-09|CUNDINAMARCA-SOACHA|9879.6|350.16900000000004|2017|618820|CUNDINAMARCA|SOACHA|CENTRO ORIENTE|3.4230391712657444|0.0005658656798422805|0.5658656798422805
1144|2019-06|ANTIOQUIA-BELLO|8968.355|350.15060000000005|2019|538527|ANTIOQUIA|BELLO|EJE CAFETERO|3.757583190163024|0.0006502006398936359|0.6502006398936359
1145|2018-01|SANTANDER-BUCARAMANGA|19495.38|350.049|2018|581130|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|1.7638772132363578|0.0006023591967373909|0.6023591967373909
1146|2017-06|ANTIOQUIA-ENVIGADO|5772.86|349.015|2017|223456|ANTIOQUIA|ENVIGADO|EJE CAFETERO|5.70111281265952|0.001561895854217385|1.561895854217385
1147|2020-02|META-ACACIAS|2944.36|348.50999999999993|2020|91829|META|ACACIAS|LLANO |10.583776462478019|0.003795206307375665|3.7952063073756652
1148|2019-06|ANTIOQUIA-ENVIGADO|5478.509999999999|348.331|2019|236114|ANTIOQUIA|ENVIGADO|EJE CAFETERO|5.978041961330334|0.0014752661849784428|1.4752661849784428
1149|2020-08|VALLE DEL CAUCA-PALMIRA|6210.32|348.24|2020|354285|VALLE DEL CAUCA|PALMIRA|PACIFICO|5.309702129735796|0.000982937465599729|0.982937465599729
1150|2020-04|TOLIMA-IBAGUE|12809.517|348.03|2020|541101|TOLIMA|IBAGUE|CENTRO SUR|2.645097904647424|0.0006431886098898356|0.6431886098898356
1151|2019-07|HUILA-NEIVA|8371.5|347.69083|2019|361049|HUILA|NEIVA|CENTRO SUR|3.9876501934526423|0.0009630017809217032|0.9630017809217032
1152|2021-12|RISARALDA-PEREIRA|14067.53|347.42|2021|480803|RISARALDA|PEREIRA|EJE CAFETERO|2.4101366983583015|0.0007225828457809124|0.7225828457809124
1153|2021-09|HUILA-NEIVA|9017.31|347.22|2021|367400|HUILA|NEIVA|CENTRO SUR|3.7078208943748385|0.0009450734893848667|0.9450734893848667
1154|2019-04|BOYACA-DUITAMA|2274.23|347.045|2019|124780|BOYACA|DUITAMA|CENTRO ORIENTE|13.239549455894556|0.0027812550088155154|2.7812550088155152
1155|2017-02|SANTANDER-BUCARAMANGA|27528.08|346.949|2017|570253|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|1.2446587947944376|0.0006084124064231139|0.6084124064231139
1156|2016-11|ANTIOQUIA-EL CARMEN DE VIBORAL|359.97|346.827|2016|57208|ANTIOQUIA|EL CARMEN DE VIBORAL|EJE CAFETERO|49.07024223362578|0.006062561180254509|6.06256118025451
1157|2019-02|CUNDINAMARCA-CHIA|2931.45|346.3909|2019|141308|CUNDINAMARCA|CHIA|CENTRO ORIENTE|10.56765445815262|0.002451318396693747|2.451318396693747
1158|2021-08|ATLANTICO-SOLEDAD|15547.453|345.92999999999995|2021|677070|ATLANTICO|SOLEDAD|CARIBE|2.1765661848078532|0.0005109220612344365|0.5109220612344365
1159|2019-10|CUNDINAMARCA-FUNZA|1826.166|345.83|2019|99387|CUNDINAMARCA|FUNZA|CENTRO ORIENTE|15.922220851235453|0.003479630132713534|3.4796301327135337
1160|2020-09|VALLE DEL CAUCA-PALMIRA|6210.32|345.79999999999995|2020|354285|VALLE DEL CAUCA|PALMIRA|PACIFICO|5.274461114195591|0.0009760503549402316|0.9760503549402316
1161|2018-08|GUAVIARE-SAN JOSE DEL GUAVIARE|915.51|345.564|2018|52815|GUAVIARE|SAN JOSE DEL GUAVIARE|LLANO |27.402357038524304|0.006542913944902017|6.542913944902017
1162|2019-10|ANTIOQUIA-ENVIGADO|5255.759999999999|345.17|2019|236114|ANTIOQUIA|ENVIGADO|EJE CAFETERO|6.162726547198413|0.001461878584073795|1.461878584073795
1163|2020-07|NARINO-PASTO|10328.5|345.05|2020|392589|NARINO|PASTO|PACIFICO|3.2327576111040845|0.00087890898624261|0.87890898624261
1164|2021-06|ATLANTICO-MALAMBO|3133.353|344.73|2021|142095|ATLANTICO|MALAMBO|CARIBE|9.911494349042274|0.002426052992716141|2.4260529927161407
1165|2017-04|ANTIOQUIA-ENVIGADO|5772.86|344.403|2017|223456|ANTIOQUIA|ENVIGADO|EJE CAFETERO|5.630017869102572|0.0015412564442216813|1.5412564442216814
1166|2020-03|HUILA-NEIVA|8641.29|344.16|2020|364408|HUILA|NEIVA|CENTRO SUR|3.8301921439660784|0.0009444359070053347|0.9444359070053348
1167|2019-09|CUNDINAMARCA-FUNZA|1826.166|343.84|2019|99387|CUNDINAMARCA|FUNZA|CENTRO ORIENTE|15.845117478937846|0.003459607393321058|3.459607393321058
1168|2019-07|NORTE DE SANTANDER-CUCUTA|19078.0|342.851|2019|749197|NORTE DE SANTANDER|CUCUTA|CENTRO ORIENTE|1.7653757809068205|0.0004576246301039646|0.4576246301039646
1169|2018-09|CESAR-VALLEDUPAR|11482.7|342.72270000000003|2018|490075|CESAR|VALLEDUPAR|CARIBE|2.8981856183458032|0.0006993270417793196|0.6993270417793196
1170|2018-03|SANTANDER-BUCARAMANGA|19495.38|342.356|2018|581130|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|1.7257816113693618|0.0005891211949133584|0.5891211949133585
1171|2020-02|CAUCA-POPAYAN|14667.3|341.59000000000003|2020|325477|CAUCA|POPAYAN|PACIFICO|2.27591780604695|0.0010495058022533083|1.0495058022533084
1172|2017-09|CORDOBA-MONTERIA|9091.89|340.812|2017|484400|CORDOBA|MONTERIA|CARIBE|3.613089865448946|0.0007035755573905863|0.7035755573905863
1173|2021-09|CUNDINAMARCA-FUNZA|2158.78|340.36|2021|109281|CUNDINAMARCA|FUNZA|CENTRO ORIENTE|13.619084965228037|0.003114539581445997|3.1145395814459973
1174|2020-12|ANTIOQUIA-CAUCASIA|1467.0|339.47|2020|95427|ANTIOQUIA|CAUCASIA|EJE CAFETERO|18.791898011038104|0.003557378938874742|3.5573789388747423
1175|2018-07|SANTANDER-BUCARAMANGA|31195.27|339.087|2018|581130|SANTANDER|BUCARAMANGA|CENTRO ORIENTE|1.0752938453763303|0.000583495947550462|0.583495947550462
1176|2021-08|ATLANTICO-MALAMBO|3372.905|338.89|2021|142095|ATLANTICO|MALAMBO|CARIBE|9.130083962072257|0.002384953728139625|2.384953728139625
1177|2017-01|ANTIOQUIA-ENVIGADO|5772.86|338.788|2017|223456|ANTIOQUIA|ENVIGADO|EJE CAFETERO|5.543316630800728|0.0015161284548188458|1.5161284548188458
1178|2020-01|META-ACACIAS|2944.36|338.68|2020|91829|META|ACACIAS|LLANO |10.316048540377212|0.0036881595138790577|3.6881595138790577
1179|2019-03|CUNDINAMARCA-CHIA|2931.45|337.98944000000006|2019|141308|CUNDINAMARCA|CHIA|CENTRO ORIENTE|10.33784066665569|0.002391863447221672|2.391863447221672
1180|2020-09|CAUCA-POPAYAN|6996.94|337.6|2020|325477|CAUCA|POPAYAN|PACIFICO|4.602878980822247|0.0010372468715147307|1.0372468715147307
1181|2021-10|CUNDINAMARCA-MOSQUERA|3336.21|337.44|2021|156680|CUNDINAMARCA|MOSQUERA|CENTRO ORIENTE|9.185415050426688|0.0021536890477406177|2.1536890477406176
